"Year","Intent","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2005","Undetermined","Kansas","--","2,745,299","--","--","--"
"2005","Undetermined","Kentucky","--","4,182,742","--","--","--"
"2005","Undetermined","Louisiana","--","4,576,628","--","--","--"
"2005","Undetermined","Maine","0**","1,318,787","0.00**","0.00**","--"
"2005","Undetermined","Maryland","--","5,592,379","--","--","--"
"2005","Undetermined","Massachusetts","0**","6,403,290","0.00**","0.00**","--"
"2005","Undetermined","Michigan","--","10,051,137","--","--","--"
"2005","Undetermined","Minnesota","--","5,119,598","--","--","--"
"2005","Undetermined","Mississippi","--","2,905,943","--","--","--"
"2005","Undetermined","Missouri","--","5,790,300","--","--","--"
"2005","Undetermined","Montana","--","940,102","--","--","--"
"2005","Undetermined","Nebraska","--","1,761,497","--","--","--"
"2005","Undetermined","Nevada","--","2,432,143","--","--","--"
"2005","Undetermined","New Jersey","--","8,651,974","--","--","--"
"2005","Undetermined","New Mexico","--","1,932,274","--","--","--"
"2005","Undetermined","New York","--","19,132,610","--","--","--"
"2005","Undetermined","North Carolina","--","8,705,407","--","--","--"
"2005","Undetermined","North Dakota","0**","646,089","0.00**","0.00**","--"
"2005","Undetermined","Ohio","--","11,463,320","--","--","--"
"2005","Undetermined","Oklahoma","--","3,548,597","--","--","--"
"2005","Undetermined","Oregon","--","3,613,202","--","--","--"
"2005","Undetermined","Pennsylvania","10**","12,449,990","0.08**","0.08**","406"
"2005","Undetermined","South Carolina","--","4,270,150","--","--","--"
"2005","Undetermined","Tennessee","14**","5,991,057","0.23**","0.23**","219"
"2005","Undetermined","Texas","13**","22,778,123","0.06**","0.05**","408"
"2005","Undetermined","Utah","--","2,457,719","--","--","--"
"2005","Undetermined","Virginia","10**","7,577,105","0.13**","0.13**","319"
"2005","Undetermined","Washington","--","6,257,305","--","--","--"
"2005","Undetermined","West Virginia","--","1,820,492","--","--","--"
"2005","Undetermined","Wisconsin","--","5,546,166","--","--","--"
"2004","Unintentional","Alabama","31","4,530,729","0.68","0.69","1,024"
"2004","Unintentional","Alaska","0**","659,199","0.00**","0.00**","--"
"2004","Unintentional","Arizona","14**","5,652,404","0.25**","0.26**","518"
"2004","Unintentional","Arkansas","16**","2,749,686","0.58**","0.57**","390"
"2004","Unintentional","California","50","35,574,576","0.14","0.14","1,635"
"2004","Unintentional","Colorado","--","4,575,013","--","--","--"
"2004","Unintentional","Connecticut","--","3,496,094","--","--","--"
"2004","Unintentional","Delaware","--","830,803","--","--","--"
"2004","Unintentional","District of Columbia","--","567,754","--","--","--"
"2004","Unintentional","Florida","21","17,415,318","0.12","0.12","661"
"2004","Unintentional","Georgia","24","8,769,252","0.27","0.28","560"
"2004","Unintentional","Idaho","--","1,391,802","--","--","--"
"2004","Unintentional","Illinois","18**","12,589,773","0.14**","0.14**","455"
"2004","Unintentional","Indiana","14**","6,233,007","0.23**","0.22**","530"
"2004","Unintentional","Iowa","--","2,953,635","--","--","--"
"2004","Unintentional","Kansas","--","2,734,373","--","--","--"
"2004","Unintentional","Kentucky","16**","4,146,101","0.39**","0.38**","313"
"2004","Unintentional","Louisiana","41","4,552,238","0.90","0.88","1,070"
"2004","Unintentional","Maine","0**","1,313,688","0.00**","0.00**","--"
"2004","Unintentional","Maryland","11**","5,546,935","0.20**","0.20**","366"
"2004","Unintentional","Massachusetts","--","6,412,281","--","--","--"
"2004","Unintentional","Michigan","14**","10,055,315","0.14**","0.14**","592"
"2004","Unintentional","Minnesota","--","5,087,713","--","--","--"
"2004","Unintentional","Mississippi","18**","2,889,010","0.62**","0.64**","514"
"2004","Unintentional","Missouri","16**","5,747,741","0.28**","0.27**","449"
"2004","Unintentional","Montana","--","930,009","--","--","--"
"2004","Unintentional","Nebraska","--","1,749,370","--","--","--"
"2004","Unintentional","Nevada","--","2,346,222","--","--","--"
"2004","Unintentional","New Hampshire","--","1,290,121","--","--","--"
"2004","Unintentional","New Jersey","10**","8,634,561","0.12**","0.12**","322"
"2004","Unintentional","New Mexico","--","1,903,808","--","--","--"
"2004","Unintentional","New York","22","19,171,567","0.12","0.12","538"
"2004","Unintentional","North Carolina","23","8,553,152","0.27","0.27","712"
"2004","Unintentional","North Dakota","--","644,705","--","--","--"
"2004","Unintentional","Ohio","20**","11,452,251","0.18**","0.17**","670"
"2004","Unintentional","Oklahoma","10**","3,525,233","0.28**","0.28**","264"
"2004","Unintentional","Oregon","10**","3,569,463","0.28**","0.28**","265"
"2004","Unintentional","Pennsylvania","26","12,410,722","0.21","0.21","694"
"2004","Unintentional","Rhode Island","0**","1,074,579","0.00**","0.00**","--"
"2004","Unintentional","South Carolina","17**","4,210,921","0.40**","0.41**","586"
"2004","Unintentional","South Dakota","--","770,396","--","--","--"
"2004","Unintentional","Tennessee","38","5,910,809","0.64","0.65","972"
"2004","Unintentional","Texas","63","22,394,023","0.28","0.28","1,691"
"2004","Unintentional","Utah","--","2,401,580","--","--","--"
"2004","Unintentional","Vermont","--","619,920","--","--","--"
"2004","Unintentional","Virginia","16**","7,475,575","0.21**","0.21**","521"
"2004","Unintentional","Washington","12**","6,178,645","0.19**","0.19**","404"
"2004","Unintentional","West Virginia","--","1,816,438","--","--","--"
"2004","Unintentional","Wisconsin","--","5,514,026","--","--","--"
"2004","Unintentional","Wyoming","--","509,106","--","--","--"
"2004","Homicide","Alabama","262","4,530,729","5.78","5.87","8,022"
"2004","Homicide","Alaska","20**","659,199","3.03**","2.91**","665"
"2004","Homicide","Arizona","342","5,652,404","6.05","5.93","11,198"
"2004","Homicide","Arkansas","141","2,749,686","5.13","5.18","3,847"
"2004","Homicide","California","1,808","35,574,576","5.08","4.86","65,830"
"2004","Homicide","Colorado","131","4,575,013","2.86","2.78","4,294"
"2004","Homicide","Connecticut","64","3,496,094","1.83","1.97","2,240"
"2004","Homicide","Delaware","27","830,803","3.25","3.22","1,017"
"2004","Homicide","District of Columbia","137","567,754","24.13","21.65","5,226"
"2004","Homicide","Florida","647","17,415,318","3.72","3.86","20,330"
"2004","Homicide","Georgia","419","8,769,252","4.78","4.58","13,747"
"2004","Homicide","Hawaii","--","1,273,569","--","--","--"
"2004","Homicide","Idaho","16**","1,391,802","1.15**","1.14**","498"
"2004","Homicide","Illinois","573","12,589,773","4.55","4.48","20,867"
"2004","Homicide","Indiana","224","6,233,007","3.59","3.58","7,534"
"2004","Homicide","Iowa","30","2,953,635","1.02","1.03","892"
"2004","Homicide","Kansas","85","2,734,373","3.11","3.12","2,798"
"2004","Homicide","Kentucky","152","4,146,101","3.67","3.64","4,540"
"2004","Homicide","Louisiana","480","4,552,238","10.54","10.16","16,819"
"2004","Homicide","Maine","11**","1,313,688","0.84**","0.86**","288"
"2004","Homicide","Maryland","386","5,546,935","6.96","7.11","14,249"
"2004","Homicide","Massachusetts","106","6,412,281","1.65","1.67","4,055"
"2004","Homicide","Michigan","488","10,055,315","4.85","4.99","16,225"
"2004","Homicide","Minnesota","85","5,087,713","1.67","1.66","2,938"
"2004","Homicide","Mississippi","202","2,889,010","6.99","7.09","6,319"
"2004","Homicide","Missouri","257","5,747,741","4.47","4.46","8,503"
"2004","Homicide","Montana","12**","930,009","1.29**","1.32**","352"
"2004","Homicide","Nebraska","24","1,749,370","1.37","1.34","782"
"2004","Homicide","Nevada","123","2,346,222","5.24","5.10","4,056"
"2004","Homicide","New Hampshire","11**","1,290,121","0.85**","0.82**","262"
"2004","Homicide","New Jersey","253","8,634,561","2.93","3.10","9,155"
"2004","Homicide","New Mexico","81","1,903,808","4.26","4.27","2,491"
"2004","Homicide","New York","516","19,171,567","2.69","2.67","17,799"
"2004","Homicide","North Carolina","411","8,553,152","4.81","4.75","13,046"
"2004","Homicide","North Dakota","--","644,705","--","--","--"
"2004","Homicide","Ohio","340","11,452,251","2.97","3.03","11,346"
"2004","Homicide","Oklahoma","124","3,525,233","3.52","3.55","3,824"
"2004","Homicide","Oregon","65","3,569,463","1.82","1.84","1,974"
"2004","Homicide","Pennsylvania","504","12,410,722","4.06","4.26","17,511"
"2004","Homicide","Rhode Island","18**","1,074,579","1.68**","1.60**","630"
"2004","Homicide","South Carolina","220","4,210,921","5.23","5.23","6,875"
"2004","Homicide","South Dakota","--","770,396","--","--","--"
"2004","Homicide","Tennessee","286","5,910,809","4.84","4.82","8,872"
"2004","Homicide","Texas","923","22,394,023","4.12","3.99","30,440"
"2004","Homicide","Utah","30","2,401,580","1.25","1.28","874"
"2004","Homicide","Vermont","--","619,920","--","--","--"
"2004","Homicide","Virginia","295","7,475,575","3.95","3.89","9,915"
"2004","Homicide","Washington","122","6,178,645","1.98","1.95","3,846"
"2004","Homicide","West Virginia","52","1,816,438","2.86","2.92","1,391"
"2004","Homicide","Wisconsin","93","5,514,026","1.69","1.68","3,198"
"2004","Homicide","Wyoming","--","509,106","--","--","--"
"2004","Legal Intervention","Alabama","--","4,530,729","--","--","--"
"2004","Legal Intervention","Alaska","--","659,199","--","--","--"
"2004","Legal Intervention","Arizona","18**","5,652,404","0.32**","0.34**","511"
"2004","Legal Intervention","Arkansas","--","2,749,686","--","--","--"
"2004","Legal Intervention","California","76","35,574,576","0.21","0.21","2,616"
"2004","Legal Intervention","Colorado","11**","4,575,013","0.24**","0.23**","354"
"2004","Legal Intervention","Connecticut","--","3,496,094","--","--","--"
"2004","Legal Intervention","Delaware","--","830,803","--","--","--"
"2004","Legal Intervention","Florida","11**","17,415,318","0.06**","0.06**","323"
"2004","Legal Intervention","Georgia","--","8,769,252","--","--","--"
"2004","Legal Intervention","Hawaii","--","1,273,569","--","--","--"
"2004","Legal Intervention","Idaho","--","1,391,802","--","--","--"
"2004","Legal Intervention","Illinois","--","12,589,773","--","--","--"
"2004","Legal Intervention","Indiana","--","6,233,007","--","--","--"
"2004","Legal Intervention","Iowa","--","2,953,635","--","--","--"
"2004","Legal Intervention","Kansas","--","2,734,373","--","--","--"
"2004","Legal Intervention","Kentucky","--","4,146,101","--","--","--"
"2004","Legal Intervention","Louisiana","--","4,552,238","--","--","--"
"2004","Legal Intervention","Maryland","--","5,546,935","--","--","--"
"2004","Legal Intervention","Massachusetts","--","6,412,281","--","--","--"
"2004","Legal Intervention","Michigan","--","10,055,315","--","--","--"
"2004","Legal Intervention","Minnesota","--","5,087,713","--","--","--"
"2004","Legal Intervention","Mississippi","--","2,889,010","--","--","--"
"2004","Legal Intervention","Missouri","--","5,747,741","--","--","--"
"2004","Legal Intervention","Nebraska","--","1,749,370","--","--","--"
"2004","Legal Intervention","Nevada","10**","2,346,222","0.43**","0.42**","274"
"2004","Legal Intervention","New Jersey","--","8,634,561","--","--","--"
"2004","Legal Intervention","New Mexico","--","1,903,808","--","--","--"
"2004","Legal Intervention","New York","--","19,171,567","--","--","--"
"2004","Legal Intervention","North Carolina","--","8,553,152","--","--","--"
"2004","Legal Intervention","Ohio","--","11,452,251","--","--","--"
"2004","Legal Intervention","Oklahoma","--","3,525,233","--","--","--"
"2004","Legal Intervention","Oregon","--","3,569,463","--","--","--"
"2004","Legal Intervention","Pennsylvania","--","12,410,722","--","--","--"
"2004","Legal Intervention","Rhode Island","--","1,074,579","--","--","--"
"2004","Legal Intervention","South Carolina","--","4,210,921","--","--","--"
"2004","Legal Intervention","South Dakota","--","770,396","--","--","--"
"2004","Legal Intervention","Tennessee","--","5,910,809","--","--","--"
"2004","Legal Intervention","Texas","19**","22,394,023","0.09**","0.09**","409"
"2004","Legal Intervention","Utah","--","2,401,580","--","--","--"
"2004","Legal Intervention","Virginia","--","7,475,575","--","--","--"
"2004","Legal Intervention","Washington","--","6,178,645","--","--","--"
"2004","Legal Intervention","West Virginia","--","1,816,438","--","--","--"
"2004","Legal Intervention","Wisconsin","--","5,514,026","--","--","--"
"2004","Legal Intervention","Wyoming","--","509,106","--","--","--"
"2004","Suicide","Alabama","375","4,530,729","8.28","8.00","6,816"
"2004","Suicide","Alaska","94","659,199","14.26","14.19","2,698"
"2004","Suicide","Arizona","509","5,652,404","9.01","9.06","9,756"
"2004","Suicide","Arkansas","232","2,749,686","8.44","8.26","3,948"
"2004","Suicide","California","1,366","35,574,576","3.84","4.00","21,917"
"2004","Suicide","Colorado","402","4,575,013","8.79","8.77","7,911"
"2004","Suicide","Connecticut","105","3,496,094","3.00","2.91","2,038"
"2004","Suicide","Delaware","45","830,803","5.42","5.20","806"
"2004","Suicide","District of Columbia","--","567,754","--","--","--"
"2004","Suicide","Florida","1,197","17,415,318","6.87","6.34","18,887"
"2004","Suicide","Georgia","605","8,769,252","6.90","7.16","11,798"
"2004","Suicide","Hawaii","31","1,273,569","2.43","2.29","553"
"2004","Suicide","Idaho","151","1,391,802","10.85","11.13","2,695"
"2004","Suicide","Illinois","387","12,589,773","3.07","3.05","7,157"
"2004","Suicide","Indiana","385","6,233,007","6.18","6.16","7,433"
"2004","Suicide","Iowa","155","2,953,635","5.25","5.07","3,317"
"2004","Suicide","Kansas","204","2,734,373","7.46","7.43","4,310"
"2004","Suicide","Kentucky","377","4,146,101","9.09","8.88","7,437"
"2004","Suicide","Louisiana","371","4,552,238","8.15","8.26","8,131"
"2004","Suicide","Maine","97","1,313,688","7.38","7.04","1,987"
"2004","Suicide","Maryland","250","5,546,935","4.51","4.45","4,473"
"2004","Suicide","Massachusetts","95","6,412,281","1.48","1.42","1,690"
"2004","Suicide","Michigan","532","10,055,315","5.29","5.24","10,744"
"2004","Suicide","Minnesota","268","5,087,713","5.27","5.20","6,238"
"2004","Suicide","Mississippi","245","2,889,010","8.48","8.47","4,957"
"2004","Suicide","Missouri","389","5,747,741","6.77","6.67","7,015"
"2004","Suicide","Montana","105","930,009","11.29","10.90","2,192"
"2004","Suicide","Nebraska","87","1,749,370","4.97","4.92","1,760"
"2004","Suicide","Nevada","249","2,346,222","10.61","10.85","3,783"
"2004","Suicide","New Hampshire","57","1,290,121","4.42","4.13","919"
"2004","Suicide","New Jersey","185","8,634,561","2.14","2.08","3,133"
"2004","Suicide","New Mexico","196","1,903,808","10.30","10.26","4,342"
"2004","Suicide","New York","401","19,171,567","2.09","2.02","7,730"
"2004","Suicide","North Carolina","608","8,553,152","7.11","7.04","12,156"
"2004","Suicide","North Dakota","41","644,705","6.36","6.02","1,082"
"2004","Suicide","Ohio","657","11,452,251","5.74","5.60","12,268"
"2004","Suicide","Oklahoma","312","3,525,233","8.85","8.72","5,739"
"2004","Suicide","Oregon","299","3,569,463","8.38","7.93","4,983"
"2004","Suicide","Pennsylvania","722","12,410,722","5.82","5.58","13,783"
"2004","Suicide","Rhode Island","22","1,074,579","2.05","1.91","466"
"2004","Suicide","South Carolina","328","4,210,921","7.79","7.64","6,219"
"2004","Suicide","South Dakota","61","770,396","7.92","7.88","1,573"
"2004","Suicide","Tennessee","526","5,910,809","8.90","8.75","10,328"
"2004","Suicide","Texas","1,318","22,394,023","5.89","6.21","25,351"
"2004","Suicide","Utah","183","2,401,580","7.62","8.40","4,148"
"2004","Suicide","Vermont","56","619,920","9.03","8.64","954"
"2004","Suicide","Virginia","494","7,475,575","6.61","6.55","8,931"
"2004","Suicide","Washington","423","6,178,645","6.85","6.84","7,784"
"2004","Suicide","West Virginia","192","1,816,438","10.57","10.20","3,777"
"2004","Suicide","Wisconsin","308","5,514,026","5.59","5.47","6,816"
"2004","Suicide","Wyoming","48","509,106","9.43","9.59","784"
"2004","Undetermined","Alabama","--","4,530,729","--","--","--"
"2004","Undetermined","Alaska","--","659,199","--","--","--"
"2004","Undetermined","Arizona","14**","5,652,404","0.25**","0.25**","432"
"2004","Undetermined","Arkansas","11**","2,749,686","0.40**","0.40**","268"
