"Year","Ethnicity","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2008","Non-Hispanic","Georgia","1,127","8,709,842","12.94","12.91","27,713"
"2008","Non-Hispanic","Hawaii","38","1,216,882","3.12","2.98","725"
"2008","Non-Hispanic","Idaho","166","1,370,464","12.11","11.78","3,115"
"2008","Non-Hispanic","Illinois","945","10,805,690","8.75","8.64","25,769"
"2008","Non-Hispanic","Indiana","680","6,063,091","11.22","11.15","15,805"
"2008","Non-Hispanic","Iowa","215","2,878,915","7.47","7.22","4,656"
"2008","Non-Hispanic","Kansas","258","2,531,332","10.19","9.89","5,842"
"2008","Non-Hispanic","Kentucky","566","4,171,516","13.57","13.36","11,695"
"2008","Non-Hispanic","Louisiana","804","4,264,720","18.85","18.69","22,746"
"2008","Non-Hispanic","Maine","120","1,314,010","9.13","8.39","2,086"
"2008","Non-Hispanic","Maryland","636","5,254,590","12.10","12.12","17,945"
"2008","Non-Hispanic","Massachusetts","192","5,884,219","3.26","3.12","4,791"
"2008","Non-Hispanic","Michigan","1,055","9,525,963","11.08","11.15","26,760"
"2008","Non-Hispanic","Minnesota","363","5,012,989","7.24","7.10","8,283"
"2008","Non-Hispanic","Mississippi","563","2,872,833","19.60","19.60","14,251"
"2008","Non-Hispanic","Missouri","805","5,726,899","14.06","13.98","20,488"
"2008","Non-Hispanic","Montana","148","949,042","15.60","15.42","3,454"
"2008","Non-Hispanic","Nebraska","143","1,643,675","8.70","8.54","3,619"
"2008","Non-Hispanic","Nevada","344","1,971,751","17.45","16.32","6,282"
"2008","Non-Hispanic","New Hampshire","92","1,280,704","7.18","6.93","1,536"
"2008","Non-Hispanic","New Jersey","380","7,246,565","5.24","5.36","10,126"
"2008","Non-Hispanic","New Mexico","179","1,094,097","16.36","15.50","3,482"
"2008","Non-Hispanic","New York","840","15,927,444","5.27","5.18","22,003"
"2008","Non-Hispanic","North Carolina","1,084","8,580,803","12.63","12.40","25,313"
"2008","Non-Hispanic","North Dakota","57","645,009","8.84","8.41","1,206"
"2008","Non-Hispanic","Ohio","1,088","11,184,524","9.73","9.71","26,367"
"2008","Non-Hispanic","Oklahoma","486","3,368,253","14.43","14.20","10,827"
"2008","Non-Hispanic","Oregon","361","3,346,895","10.79","9.96","6,651"
"2008","Non-Hispanic","Pennsylvania","1,295","11,954,696","10.83","10.66","31,003"
"2008","Non-Hispanic","Rhode Island","35","930,812","3.76","3.41","647"
"2008","Non-Hispanic","South Carolina","588","4,316,972","13.62","13.18","13,664"
"2008","Non-Hispanic","South Dakota","82","778,347","10.54","10.58","1,946"
"2008","Non-Hispanic","Tennessee","955","5,984,848","15.96","15.58","21,322"
"2008","Non-Hispanic","Texas","2,133","15,381,739","13.87","13.53","49,800"
"2008","Non-Hispanic","Utah","218","2,332,297","9.35","9.96","5,060"
"2008","Non-Hispanic","Vermont","54","615,228","8.78","8.30","1,069"
"2008","Non-Hispanic","Virginia","781","7,257,827","10.76","10.46","18,295"
"2008","Non-Hispanic","Washington","538","5,871,854","9.16","8.68","10,811"
"2008","Non-Hispanic","West Virginia","238","1,819,095","13.08","12.72","4,732"
"2008","Non-Hispanic","Wisconsin","434","5,330,080","8.14","7.96","9,292"
"2008","Non-Hispanic","Wyoming","91","500,094","18.20","17.77","1,718"
"2008","Hispanic","Alabama","17**","163,709","10.38**","7.36**","643"
"2008","Hispanic","Alaska","--","37,311","--","--","--"
"2008","Hispanic","Arizona","244","1,830,866","13.33","12.47","8,854"
"2008","Hispanic","Arkansas","--","170,231","--","--","--"
"2008","Hispanic","California","1,002","13,447,993","7.45","6.90","35,971"
"2008","Hispanic","Colorado","73","984,899","7.41","7.44","2,356"
"2008","Hispanic","Connecticut","27","446,776","6.04","5.06","973"
"2008","Hispanic","Delaware","--","66,725","--","--","--"
"2008","Hispanic","District of Columbia","--","50,446","--","--","--"
"2008","Hispanic","Florida","296","4,009,162","7.38","7.35","7,728"
"2008","Hispanic","Georgia","50","795,001","6.29","5.48","1,794"
"2008","Hispanic","Hawaii","--","115,331","--","--","--"
"2008","Hispanic","Idaho","--","163,856","--","--","--"
"2008","Hispanic","Illinois","136","1,941,348","7.01","6.53","5,138"
"2008","Hispanic","Indiana","31","361,715","8.57","8.51","1,084"
"2008","Hispanic","Iowa","--","137,819","--","--","--"
"2008","Hispanic","Kansas","18**","276,744","6.50**","5.84**","688"
"2008","Hispanic","Kentucky","--","118,362","--","--","--"
"2008","Hispanic","Louisiana","17**","170,866","9.95**","8.77**","556"
"2008","Hispanic","Maine","--","16,499","--","--","--"
"2008","Hispanic","Maryland","29","430,375","6.74","5.64","1,013"
"2008","Hispanic","Massachusetts","31","584,748","5.30","4.27","1,173"
"2008","Hispanic","Michigan","26","420,926","6.18","6.76","828"
"2008","Hispanic","Minnesota","--","234,029","--","--","--"
"2008","Hispanic","Mississippi","--","74,973","--","--","--"
"2008","Hispanic","Missouri","13**","197,017","6.60**","8.08**","366"
"2008","Hispanic","Montana","--","27,373","--","--","--"
"2008","Hispanic","Nebraska","--","152,703","--","--","--"
"2008","Hispanic","Nevada","60","681,879","8.80","8.12","2,171"
"2008","Hispanic","New Hampshire","--","35,202","--","--","--"
"2008","Hispanic","New Jersey","49","1,464,525","3.35","3.07","1,595"
"2008","Hispanic","New Mexico","113","916,565","12.33","12.64","3,451"
"2008","Hispanic","New York","122","3,284,992","3.71","3.27","4,184"
"2008","Hispanic","North Carolina","76","728,646","10.43","9.11","2,629"
"2008","Hispanic","North Dakota","--","12,560","--","--","--"
"2008","Hispanic","Ohio","26","330,867","7.86","7.64","872"
"2008","Hispanic","Oklahoma","27","300,723","8.98","8.56","982"
"2008","Hispanic","Oregon","24","421,853","5.69","5.41","785"
"2008","Hispanic","Pennsylvania","50","657,589","7.60","7.41","1,625"
"2008","Hispanic","Rhode Island","--","124,191","--","--","--"
"2008","Hispanic","South Carolina","20**","212,024","9.43**","9.45**","684"
"2008","Hispanic","South Dakota","--","20,777","--","--","--"
"2008","Hispanic","Tennessee","30","262,563","11.43","11.19","1,050"
"2008","Hispanic","Texas","459","8,927,300","5.14","5.30","14,295"
"2008","Hispanic","Utah","20**","330,732","6.05**","6.47**","743"
"2008","Hispanic","Vermont","0**","8,923","0.00**","0.00**","--"
"2008","Hispanic","Virginia","23","575,669","4.00","3.17","806"
"2008","Hispanic","Washington","49","690,377","7.10","6.06","1,829"
"2008","Hispanic","West Virginia","--","21,215","--","--","--"
"2008","Hispanic","Wisconsin","--","310,916","--","--","--"
"2008","Hispanic","Wyoming","--","45,949","--","--","--"
"2008","Unknown","Florida","--","--","--","--","--"
"2008","Unknown","Illinois","24","--","0.00","0.00","693"
"2008","Unknown","Indiana","12**","--","0.00**","0.00**","191"
"2008","Unknown","Kansas","--","--","--","--","--"
"2008","Unknown","Kentucky","--","--","--","--","--"
"2008","Unknown","Louisiana","--","--","--","--","--"
"2008","Unknown","Maine","--","--","--","--","--"
"2008","Unknown","Massachusetts","--","--","--","--","--"
"2008","Unknown","Montana","--","--","--","--","--"
"2008","Unknown","New Mexico","--","--","--","--","--"
"2008","Unknown","New York","--","--","--","--","--"
"2008","Unknown","Ohio","--","--","--","--","--"
"2008","Unknown","South Carolina","--","--","--","--","--"
"2008","Unknown","Texas","--","--","--","--","--"
"2008","Unknown","Virginia","13**","--","0.00**","0.00**","279"
"2008","Unknown","Wyoming","--","--","--","--","--"
"2007","Non-Hispanic","Alabama","795","4,522,188","17.58","17.46","20,078"
"2007","Non-Hispanic","Alaska","116","643,847","18.02","18.52","2,997"
"2007","Non-Hispanic","Arizona","655","4,394,036","14.91","14.45","14,423"
"2007","Non-Hispanic","Arkansas","418","2,688,253","15.55","15.65","9,949"
"2007","Non-Hispanic","California","2,189","23,114,006","9.47","8.99","49,705"
"2007","Non-Hispanic","Colorado","426","3,849,687","11.07","10.53","8,399"
"2007","Non-Hispanic","Connecticut","121","3,097,942","3.91","3.77","2,650"
"2007","Non-Hispanic","Delaware","76","808,600","9.40","9.20","1,748"
"2007","Non-Hispanic","District of Columbia","139","525,422","26.46","22.96","5,022"
"2007","Non-Hispanic","Florida","1,957","14,495,706","13.50","13.16","43,708"
"2007","Non-Hispanic","Georgia","1,161","8,598,820","13.50","13.53","28,551"
"2007","Non-Hispanic","Hawaii","32","1,204,528","2.66","2.32","555"
"2007","Non-Hispanic","Idaho","174","1,349,883","12.89","12.99","3,926"
"2007","Non-Hispanic","Illinois","903","10,806,239","8.36","8.28","25,143"
"2007","Non-Hispanic","Indiana","649","6,035,946","10.75","10.71","15,766"
"2007","Non-Hispanic","Iowa","154","2,868,170","5.37","5.06","2,886"
"2007","Non-Hispanic","Kansas","255","2,520,130","10.12","9.85","5,836"
"2007","Non-Hispanic","Kentucky","604","4,145,753","14.57","14.27","13,319"
"2007","Non-Hispanic","Louisiana","843","4,216,730","19.99","19.97","24,341"
"2007","Non-Hispanic","Maine","107","1,311,246","8.16","7.69","1,942"
"2007","Non-Hispanic","Maryland","654","5,247,222","12.46","12.71","19,925"
"2007","Non-Hispanic","Massachusetts","209","5,870,510","3.56","3.46","5,479"
"2007","Non-Hispanic","Michigan","1,064","9,588,891","11.10","11.16","27,167"
"2007","Non-Hispanic","Minnesota","336","4,983,642","6.74","6.58","7,674"
"2007","Non-Hispanic","Mississippi","528","2,858,284","18.47","18.50","13,345"
"2007","Non-Hispanic","Missouri","746","5,700,097","13.09","12.94","17,813"
"2007","Non-Hispanic","Montana","136","938,266","14.50","13.54","2,524"
"2007","Non-Hispanic","Nebraska","135","1,638,363","8.24","8.15","3,371"
"2007","Non-Hispanic","Nevada","351","1,947,682","18.02","17.17","7,267"
"2007","Non-Hispanic","New Hampshire","78","1,278,798","6.10","5.66","1,176"
"2007","Non-Hispanic","New Jersey","390","7,257,998","5.37","5.64","11,104"
"2007","Non-Hispanic","New Mexico","163","1,093,533","14.91","14.10","3,255"
"2007","Non-Hispanic","New York","874","15,916,300","5.49","5.39","22,582"
"2007","Non-Hispanic","North Carolina","1,042","8,441,609","12.34","12.18","24,640"
"2007","Non-Hispanic","North Dakota","55","640,923","8.58","8.10","1,114"
"2007","Non-Hispanic","Ohio","1,089","11,184,434","9.74","9.67","27,055"
"2007","Non-Hispanic","Oklahoma","462","3,348,731","13.80","13.55","10,293"
"2007","Non-Hispanic","Oregon","377","3,320,019","11.36","10.55","6,713"
"2007","Non-Hispanic","Pennsylvania","1,247","11,942,459","10.44","10.38","31,384"
"2007","Non-Hispanic","Rhode Island","28","936,797","2.99","2.81","548"
"2007","Non-Hispanic","South Carolina","572","4,249,899","13.46","13.22","14,294"
"2007","Non-Hispanic","South Dakota","51","771,997","6.61","6.10","1,057"
"2007","Non-Hispanic","Tennessee","891","5,930,035","15.03","14.74","20,224"
"2007","Non-Hispanic","Texas","2,010","15,213,713","13.21","12.92","47,180"
"2007","Non-Hispanic","Utah","221","2,288,085","9.66","10.43","4,900"
"2007","Non-Hispanic","Vermont","52","614,989","8.46","8.18","1,030"
"2007","Non-Hispanic","Virginia","792","7,204,529","10.99","10.70","18,133"
"2007","Non-Hispanic","Washington","503","5,808,908","8.66","8.29","9,672"
"2007","Non-Hispanic","West Virginia","266","1,813,906","14.66","14.15","5,455"
"2007","Non-Hispanic","Wisconsin","476","5,314,525","8.96","8.75","11,678"
"2007","Non-Hispanic","Wyoming","69","491,854","14.03","14.31","1,508"
"2007","Hispanic","Alabama","17**","150,652","11.28**","7.79**","659"
"2007","Hispanic","Alaska","--","36,276","--","--","--"
"2007","Hispanic","Arizona","295","1,773,645","16.63","15.90","10,353"
"2007","Hispanic","Arkansas","--","160,397","--","--","--"
"2007","Hispanic","California","1,072","13,136,305","8.16","7.49","38,881"
"2007","Hispanic","Colorado","79","954,181","8.28","8.39","2,535"
"2007","Hispanic","Connecticut","28","429,328","6.52","7.20","801"
"2007","Hispanic","Delaware","--","63,149","--","--","--"
"2007","Hispanic","District of Columbia","--","48,982","--","--","--"
"2007","Hispanic","Florida","306","3,872,136","7.90","7.85","7,904"
"2007","Hispanic","Georgia","82","751,168","10.92","10.04","2,807"
"2007","Hispanic","Hawaii","--","111,147","--","--","--"
"2007","Hispanic","Idaho","13**","155,222","8.38**","8.54**","423"
"2007","Hispanic","Illinois","113","1,889,627","5.98","5.08","4,492"
"2007","Hispanic","Indiana","21","343,653","6.11","5.58","753"
"2007","Hispanic","Iowa","--","131,042","--","--","--"
"2007","Hispanic","Kansas","35","263,655","13.28","12.14","1,337"
"2007","Hispanic","Kentucky","--","110,919","--","--","--"
"2007","Hispanic","Louisiana","20**","158,851","12.59**","10.91**","661"
"2007","Hispanic","Maine","0**","15,794","0.00**","0.00**","--"
"2007","Hispanic","Maryland","21","406,186","5.17","4.62","688"
"2007","Hispanic","Massachusetts","26","561,049","4.63","3.53","1,060"
"2007","Hispanic","Michigan","29","412,393","7.03","6.79","1,008"
"2007","Hispanic","Minnesota","--","223,561","--","--","--"
"2007","Hispanic","Mississippi","--","70,066","--","--","--"
"2007","Hispanic","Missouri","13**","187,515","6.93**","6.38**","419"
"2007","Hispanic","Montana","0**","26,440","0.00**","0.00**","--"
"2007","Hispanic","Nebraska","--","145,077","--","--","--"
"2007","Hispanic","Nevada","58","653,390","8.88","8.51","2,073"
"2007","Hispanic","New Hampshire","0**","33,742","0.00**","0.00**","--"
"2007","Hispanic","New Jersey","56","1,419,887","3.94","3.65","1,898"
"2007","Hispanic","New Mexico","131","896,537","14.61","14.79","4,049"
"2007","Hispanic","New York","109","3,216,035","3.39","2.95","3,940"
"2007","Hispanic","North Carolina","73","676,428","10.79","8.84","2,619"
"2007","Hispanic","North Dakota","--","11,899","--","--","--"
"2007","Hispanic","Ohio","15**","316,034","4.75**","3.90**","544"
"2007","Hispanic","Oklahoma","20**","285,618","7.00**","8.02**","646"
"2007","Hispanic","Oregon","--","402,398","--","--","--"
"2007","Hispanic","Pennsylvania","78","621,478","12.55","12.13","2,603"
"2007","Hispanic","Rhode Island","--","120,518","--","--","--"
"2007","Hispanic","South Carolina","19**","194,211","9.78**","8.74**","654"
"2007","Hispanic","South Dakota","--","19,626","--","--","--"
"2007","Hispanic","Tennessee","33","245,692","13.43","11.99","1,147"
"2007","Hispanic","Texas","535","8,618,270","6.21","6.09","17,966"
"2007","Hispanic","Utah","32","309,661","10.33","9.44","1,126"
"2007","Hispanic","Vermont","0**","8,492","0.00**","0.00**","--"
"2007","Hispanic","Virginia","26","546,471","4.76","3.61","1,010"
"2007","Hispanic","Washington","45","652,679","6.90","5.95","1,599"
"2007","Hispanic","West Virginia","--","20,146","--","--","--"
"2007","Hispanic","Wisconsin","12**","296,250","4.05**","4.08**","490"
"2007","Hispanic","Wyoming","--","43,022","--","--","--"
"2007","Unknown","Alaska","--","--","--","--","--"
"2007","Unknown","Arizona","--","--","--","--","--"
"2007","Unknown","Arkansas","--","--","--","--","--"
"2007","Unknown","California","--","--","--","--","--"
"2007","Unknown","Delaware","--","--","--","--","--"
"2007","Unknown","Florida","--","--","--","--","--"
"2007","Unknown","Georgia","--","--","--","--","--"
"2007","Unknown","Illinois","16**","--","0.00**","0.00**","607"
"2007","Unknown","Kansas","--","--","--","--","--"
"2007","Unknown","Kentucky","--","--","--","--","--"
"2007","Unknown","Louisiana","--","--","--","--","--"
"2007","Unknown","Maryland","--","--","--","--","--"
"2007","Unknown","Michigan","--","--","--","--","--"
"2007","Unknown","Montana","--","--","--","--","--"
"2007","Unknown","Nevada","--","--","--","--","--"
"2007","Unknown","New Mexico","--","--","--","--","--"
"2007","Unknown","New York","--","--","--","--","--"
"2007","Unknown","North Carolina","--","--","--","--","--"
"2007","Unknown","North Dakota","--","--","--","--","--"
"2007","Unknown","Ohio","--","--","--","--","--"
"2007","Unknown","Oregon","--","--","--","--","--"
"2007","Unknown","South Carolina","--","--","--","--","--"
"2007","Unknown","Texas","16**","--","0.00**","0.00**","383"
"2007","Unknown","Virginia","--","--","--","--","--"
"2006","Non-Hispanic","Alabama","763","4,491,139","16.99","16.85","18,890"
"2006","Non-Hispanic","Alaska","104","639,610","16.26","16.84","2,877"
"2006","Non-Hispanic","Arizona","674","4,327,178","15.58","14.83","13,859"
"2006","Non-Hispanic","Arkansas","415","2,672,178","15.53","15.50","9,449"
"2006","Non-Hispanic","California","2,222","23,145,097","9.60","9.17","52,742"
"2006","Non-Hispanic","Colorado","417","3,797,117","10.98","10.45","9,152"
"2006","Non-Hispanic","Connecticut","152","3,104,593","4.90","4.98","3,989"
"2006","Non-Hispanic","Delaware","75","799,790","9.38","9.36","1,880"
"2006","Non-Hispanic","District of Columbia","129","522,159","24.71","21.24","4,721"
"2006","Non-Hispanic","Florida","1,841","14,453,010","12.74","12.28","39,733"
"2006","Non-Hispanic","Georgia","1,068","8,456,150","12.63","12.61","26,205"
"2006","Non-Hispanic","Hawaii","31","1,201,408","2.58","2.40","658"
"2006","Non-Hispanic","Idaho","166","1,323,174","12.55","12.81","3,691"
"2006","Non-Hispanic","Illinois","899","10,803,728","8.32","8.26","25,773"
"2006","Non-Hispanic","Indiana","708","6,008,312","11.78","11.64","17,466"
"2006","Non-Hispanic","Iowa","183","2,858,930","6.40","6.22","4,111"
"2006","Non-Hispanic","Kansas","276","2,511,304","10.99","10.91","6,505"
"2006","Non-Hispanic","Kentucky","524","4,117,059","12.73","12.57","11,233"
"2006","Non-Hispanic","Louisiana","815","4,157,225","19.60","19.38","23,403"
"2006","Non-Hispanic","Maine","105","1,308,534","8.02","7.35","1,868"
"2006","Non-Hispanic","Maryland","662","5,247,905","12.62","12.81","19,438"
"2006","Non-Hispanic","Massachusetts","189","5,869,140","3.22","3.15","5,308"
"2006","Non-Hispanic","Michigan","1,126","9,632,423","11.69","11.67","28,361"
"2006","Non-Hispanic","Minnesota","320","4,950,631","6.46","6.36","7,407"
