Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Sex,Sex Code,Deaths,Population,Crude Rate
,2007,2007,Colon and Rectum,21041-21052,Ohio,39,Male,M,1223,5609503,21.8
,2007,2007,Colon and Rectum,21041-21052,Oklahoma,40,Female,F,319,1837175,17.4
,2007,2007,Colon and Rectum,21041-21052,Oklahoma,40,Male,M,388,1797174,21.6
,2007,2007,Colon and Rectum,21041-21052,Oregon,41,Female,F,334,1879347,17.8
,2007,2007,Colon and Rectum,21041-21052,Oregon,41,Male,M,378,1843070,20.5
,2007,2007,Colon and Rectum,21041-21052,Pennsylvania,42,Female,F,1477,6452087,22.9
,2007,2007,Colon and Rectum,21041-21052,Pennsylvania,42,Male,M,1381,6111850,22.6
,2007,2007,Colon and Rectum,21041-21052,Rhode Island,44,Female,F,103,546859,18.8
,2007,2007,Colon and Rectum,21041-21052,Rhode Island,44,Male,M,95,510456,18.6
,2007,2007,Colon and Rectum,21041-21052,South Carolina,45,Female,F,374,2280792,16.4
,2007,2007,Colon and Rectum,21041-21052,South Carolina,45,Male,M,398,2163318,18.4
,2007,2007,Colon and Rectum,21041-21052,South Dakota,46,Female,F,88,396650,22.2
,2007,2007,Colon and Rectum,21041-21052,South Dakota,46,Male,M,83,394973,21
,2007,2007,Colon and Rectum,21041-21052,Tennessee,47,Female,F,592,3162280,18.7
,2007,2007,Colon and Rectum,21041-21052,Tennessee,47,Male,M,641,3013447,21.3
,2007,2007,Colon and Rectum,21041-21052,Texas,48,Female,F,1566,12010572,13
,2007,2007,Colon and Rectum,21041-21052,Texas,48,Male,M,1813,11821411,15.3
,2007,2007,Colon and Rectum,21041-21052,Utah,49,Female,F,103,1292672,8
,2007,2007,Colon and Rectum,21041-21052,Utah,49,Male,M,144,1305074,11
,2007,2007,Colon and Rectum,21041-21052,Vermont,50,Female,F,68,316538,21.5
,2007,2007,Colon and Rectum,21041-21052,Vermont,50,Male,M,58,306943,18.9
,2007,2007,Colon and Rectum,21041-21052,Virginia,51,Female,F,651,3947966,16.5
,2007,2007,Colon and Rectum,21041-21052,Virginia,51,Male,M,626,3803034,16.5
,2007,2007,Colon and Rectum,21041-21052,Washington,53,Female,F,475,3247800,14.6
,2007,2007,Colon and Rectum,21041-21052,Washington,53,Male,M,502,3213787,15.6
,2007,2007,Colon and Rectum,21041-21052,West Virginia,54,Female,F,228,932683,24.4
,2007,2007,Colon and Rectum,21041-21052,West Virginia,54,Male,M,240,901369,26.6
,2007,2007,Colon and Rectum,21041-21052,Wisconsin,55,Female,F,480,2827782,17
,2007,2007,Colon and Rectum,21041-21052,Wisconsin,55,Male,M,470,2782993,16.9
,2007,2007,Colon and Rectum,21041-21052,Wyoming,56,Female,F,46,262776,17.5
,2007,2007,Colon and Rectum,21041-21052,Wyoming,56,Male,M,56,272100,20.6
,2007,2007,Colon and Rectum,21041-21052,Puerto Rico,72,Female,F,289,1968707,14.7
,2007,2007,Colon and Rectum,21041-21052,Puerto Rico,72,Male,M,368,1814288,20.3
,2008,2008,Colon and Rectum,21041-21052,Alabama,01,Female,F,480,2430257,19.8
,2008,2008,Colon and Rectum,21041-21052,Alabama,01,Male,M,499,2287949,21.8
,2008,2008,Colon and Rectum,21041-21052,Alaska,02,Female,F,36,329412,10.9
,2008,2008,Colon and Rectum,21041-21052,Alaska,02,Male,M,42,358043,11.7
,2008,2008,Colon and Rectum,21041-21052,Arizona,04,Female,F,435,3155278,13.8
,2008,2008,Colon and Rectum,21041-21052,Arizona,04,Male,M,471,3125084,15.1
,2008,2008,Colon and Rectum,21041-21052,Arkansas,05,Female,F,296,1464220,20.2
,2008,2008,Colon and Rectum,21041-21052,Arkansas,05,Male,M,336,1410334,23.8
,2008,2008,Colon and Rectum,21041-21052,California,06,Female,F,2557,18396972,13.9
,2008,2008,Colon and Rectum,21041-21052,California,06,Male,M,2561,18207365,14.1
,2008,2008,Colon and Rectum,21041-21052,Colorado,08,Female,F,309,2439060,12.7
,2008,2008,Colon and Rectum,21041-21052,Colorado,08,Male,M,324,2450670,13.2
,2008,2008,Colon and Rectum,21041-21052,Connecticut,09,Female,F,315,1820749,17.3
,2008,2008,Colon and Rectum,21041-21052,Connecticut,09,Male,M,279,1724830,16.2
,2008,2008,Colon and Rectum,21041-21052,Delaware,10,Female,F,78,455481,17.1
,2008,2008,Colon and Rectum,21041-21052,Delaware,10,Male,M,82,428393,19.1
,2008,2008,Colon and Rectum,21041-21052,District of Columbia,11,Female,F,59,306265,19.3
,2008,2008,Colon and Rectum,21041-21052,District of Columbia,11,Male,M,46,273971,16.8
,2008,2008,Colon and Rectum,21041-21052,Florida,12,Female,F,1801,9465279,19
,2008,2008,Colon and Rectum,21041-21052,Florida,12,Male,M,1992,9062026,22
,2008,2008,Colon and Rectum,21041-21052,Georgia,13,Female,F,657,4856984,13.5
,2008,2008,Colon and Rectum,21041-21052,Georgia,13,Male,M,689,4647859,14.8
,2008,2008,Colon and Rectum,21041-21052,Hawaii,15,Female,F,86,665313,12.9
,2008,2008,Colon and Rectum,21041-21052,Hawaii,15,Male,M,112,666900,16.8
,2008,2008,Colon and Rectum,21041-21052,Idaho,16,Female,F,121,764792,15.8
,2008,2008,Colon and Rectum,21041-21052,Idaho,16,Male,M,97,769528,12.6
,2008,2008,Colon and Rectum,21041-21052,Illinois,17,Female,F,1181,6493537,18.2
,2008,2008,Colon and Rectum,21041-21052,Illinois,17,Male,M,1211,6253501,19.4
,2008,2008,Colon and Rectum,21041-21052,Indiana,18,Female,F,600,3263963,18.4
,2008,2008,Colon and Rectum,21041-21052,Indiana,18,Male,M,593,3160843,18.8
,2008,2008,Colon and Rectum,21041-21052,Iowa,19,Female,F,324,1525539,21.2
,2008,2008,Colon and Rectum,21041-21052,Iowa,19,Male,M,304,1491195,20.4
,2008,2008,Colon and Rectum,21041-21052,Kansas,20,Female,F,231,1415563,16.3
,2008,2008,Colon and Rectum,21041-21052,Kansas,20,Male,M,275,1392513,19.7
,2008,2008,Colon and Rectum,21041-21052,Kentucky,21,Female,F,428,2183532,19.6
,2008,2008,Colon and Rectum,21041-21052,Kentucky,21,Male,M,456,2106346,21.6
,2008,2008,Colon and Rectum,21041-21052,Louisiana,22,Female,F,418,2269630,18.4
,2008,2008,Colon and Rectum,21041-21052,Louisiana,22,Male,M,488,2165956,22.5
,2008,2008,Colon and Rectum,21041-21052,Maine,23,Female,F,125,679413,18.4
,2008,2008,Colon and Rectum,21041-21052,Maine,23,Male,M,145,651096,22.3
,2008,2008,Colon and Rectum,21041-21052,Maryland,24,Female,F,456,2935788,15.5
,2008,2008,Colon and Rectum,21041-21052,Maryland,24,Male,M,497,2749177,18.1
,2008,2008,Colon and Rectum,21041-21052,Massachusetts,25,Female,F,616,3340730,18.4
,2008,2008,Colon and Rectum,21041-21052,Massachusetts,25,Male,M,538,3128237,17.2
,2008,2008,Colon and Rectum,21041-21052,Michigan,26,Female,F,896,5065899,17.7
,2008,2008,Colon and Rectum,21041-21052,Michigan,26,Male,M,894,4880990,18.3
,2008,2008,Colon and Rectum,21041-21052,Minnesota,27,Female,F,401,2642672,15.2
,2008,2008,Colon and Rectum,21041-21052,Minnesota,27,Male,M,445,2604346,17.1
,2008,2008,Colon and Rectum,21041-21052,Mississippi,28,Female,F,299,1516955,19.7
,2008,2008,Colon and Rectum,21041-21052,Mississippi,28,Male,M,305,1430851,21.3
,2008,2008,Colon and Rectum,21041-21052,Missouri,29,Female,F,578,3024837,19.1
,2008,2008,Colon and Rectum,21041-21052,Missouri,29,Male,M,598,2899079,20.6
,2008,2008,Colon and Rectum,21041-21052,Montana,30,Female,F,84,486477,17.3
,2008,2008,Colon and Rectum,21041-21052,Montana,30,Male,M,72,489938,14.7
,2008,2008,Colon and Rectum,21041-21052,Nebraska,31,Female,F,176,905814,19.4
,2008,2008,Colon and Rectum,21041-21052,Nebraska,31,Male,M,197,890564,22.1
,2008,2008,Colon and Rectum,21041-21052,Nevada,32,Female,F,182,1310601,13.9
,2008,2008,Colon and Rectum,21041-21052,Nevada,32,Male,M,237,1343029,17.6
,2008,2008,Colon and Rectum,21041-21052,New Hampshire,33,Female,F,122,666576,18.3
,2008,2008,Colon and Rectum,21041-21052,New Hampshire,33,Male,M,123,649330,18.9
,2008,2008,Colon and Rectum,21041-21052,New Jersey,34,Female,F,868,4469901,19.4
,2008,2008,Colon and Rectum,21041-21052,New Jersey,34,Male,M,840,4241189,19.8
,2008,2008,Colon and Rectum,21041-21052,New Mexico,35,Female,F,164,1018578,16.1
,2008,2008,Colon and Rectum,21041-21052,New Mexico,35,Male,M,183,992084,18.4
,2008,2008,Colon and Rectum,21041-21052,New York,36,Female,F,1753,9918841,17.7
,2008,2008,Colon and Rectum,21041-21052,New York,36,Male,M,1659,9293595,17.9
,2008,2008,Colon and Rectum,21041-21052,North Carolina,37,Female,F,749,4771376,15.7
,2008,2008,Colon and Rectum,21041-21052,North Carolina,37,Male,M,737,4538073,16.2
,2008,2008,Colon and Rectum,21041-21052,North Dakota,38,Female,F,58,326131,17.8
,2008,2008,Colon and Rectum,21041-21052,North Dakota,38,Male,M,88,331438,26.6
,2008,2008,Colon and Rectum,21041-21052,Ohio,39,Female,F,1167,5896594,19.8
,2008,2008,Colon and Rectum,21041-21052,Ohio,39,Male,M,1203,5618797,21.4
,2008,2008,Colon and Rectum,21041-21052,Oklahoma,40,Female,F,333,1854771,18
,2008,2008,Colon and Rectum,21041-21052,Oklahoma,40,Male,M,415,1814205,22.9
,2008,2008,Colon and Rectum,21041-21052,Oregon,41,Female,F,333,1903535,17.5
,2008,2008,Colon and Rectum,21041-21052,Oregon,41,Male,M,326,1865213,17.5
,2008,2008,Colon and Rectum,21041-21052,Pennsylvania,42,Female,F,1417,6473295,21.9
,2008,2008,Colon and Rectum,21041-21052,Pennsylvania,42,Male,M,1398,6138990,22.8
,2008,2008,Colon and Rectum,21041-21052,Rhode Island,44,Female,F,91,545412,16.7
,2008,2008,Colon and Rectum,21041-21052,Rhode Island,44,Male,M,102,509591,20
,2008,2008,Colon and Rectum,21041-21052,South Carolina,45,Female,F,390,2325047,16.8
,2008,2008,Colon and Rectum,21041-21052,South Carolina,45,Male,M,415,2203949,18.8
,2008,2008,Colon and Rectum,21041-21052,South Dakota,46,Female,F,77,400236,19.2
,2008,2008,Colon and Rectum,21041-21052,South Dakota,46,Male,M,79,398888,19.8
,2008,2008,Colon and Rectum,21041-21052,Tennessee,47,Female,F,607,3203115,19
,2008,2008,Colon and Rectum,21041-21052,Tennessee,47,Male,M,628,3044296,20.6
,2008,2008,Colon and Rectum,21041-21052,Texas,48,Female,F,1530,12249936,12.5
,2008,2008,Colon and Rectum,21041-21052,Texas,48,Male,M,1825,12059103,15.1
,2008,2008,Colon and Rectum,21041-21052,Utah,49,Female,F,106,1325631,8
,2008,2008,Colon and Rectum,21041-21052,Utah,49,Male,M,119,1337398,8.9
,2008,2008,Colon and Rectum,21041-21052,Vermont,50,Female,F,58,316722,18.3
,2008,2008,Colon and Rectum,21041-21052,Vermont,50,Male,M,55,307429,17.9
,2008,2008,Colon and Rectum,21041-21052,Virginia,51,Female,F,638,3988983,16
,2008,2008,Colon and Rectum,21041-21052,Virginia,51,Male,M,651,3844513,16.9
,2008,2008,Colon and Rectum,21041-21052,Washington,53,Female,F,497,3293162,15.1
,2008,2008,Colon and Rectum,21041-21052,Washington,53,Male,M,532,3269069,16.3
,2008,2008,Colon and Rectum,21041-21052,West Virginia,54,Female,F,205,934911,21.9
,2008,2008,Colon and Rectum,21041-21052,West Virginia,54,Male,M,215,905399,23.7
,2008,2008,Colon and Rectum,21041-21052,Wisconsin,55,Female,F,499,2842268,17.6
,2008,2008,Colon and Rectum,21041-21052,Wisconsin,55,Male,M,505,2798728,18
,2008,2008,Colon and Rectum,21041-21052,Wyoming,56,Female,F,37,267982,13.8
,2008,2008,Colon and Rectum,21041-21052,Wyoming,56,Male,M,50,278061,18
,2008,2008,Colon and Rectum,21041-21052,Puerto Rico,72,Female,F,275,1957525,14
,2008,2008,Colon and Rectum,21041-21052,Puerto Rico,72,Male,M,358,1803341,19.9
,2009,2009,Colon and Rectum,21041-21052,Alabama,01,Female,F,438,2448159,17.9
,2009,2009,Colon and Rectum,21041-21052,Alabama,01,Male,M,469,2309779,20.3
,2009,2009,Colon and Rectum,21041-21052,Alaska,02,Female,F,36,337002,10.7
,2009,2009,Colon and Rectum,21041-21052,Alaska,02,Male,M,40,361893,11.1
,2009,2009,Colon and Rectum,21041-21052,Arizona,04,Female,F,420,3189908,13.2
,2009,2009,Colon and Rectum,21041-21052,Arizona,04,Male,M,469,3153246,14.9
,2009,2009,Colon and Rectum,21041-21052,Arkansas,05,Female,F,271,1475013,18.4
,2009,2009,Colon and Rectum,21041-21052,Arkansas,05,Male,M,318,1421830,22.4
,2009,2009,Colon and Rectum,21041-21052,California,06,Female,F,2487,18583075,13.4
,2009,2009,Colon and Rectum,21041-21052,California,06,Male,M,2673,18378154,14.5
,2009,2009,Colon and Rectum,21041-21052,Colorado,08,Female,F,323,2480710,13
,2009,2009,Colon and Rectum,21041-21052,Colorado,08,Male,M,319,2491485,12.8
,2009,2009,Colon and Rectum,21041-21052,Connecticut,09,Female,F,279,1828779,15.3
,2009,2009,Colon and Rectum,21041-21052,Connecticut,09,Male,M,277,1733028,16
,2009,2009,Colon and Rectum,21041-21052,Delaware,10,Female,F,71,459795,15.4
,2009,2009,Colon and Rectum,21041-21052,Delaware,10,Male,M,88,431935,20.4
,2009,2009,Colon and Rectum,21041-21052,District of Columbia,11,Female,F,54,311828,17.3
,2009,2009,Colon and Rectum,21041-21052,District of Columbia,11,Male,M,50,280400,17.8
,2009,2009,Colon and Rectum,21041-21052,Florida,12,Female,F,1690,9534289,17.7
,2009,2009,Colon and Rectum,21041-21052,Florida,12,Male,M,1936,9118355,21.2
,2009,2009,Colon and Rectum,21041-21052,Georgia,13,Female,F,625,4917756,12.7
,2009,2009,Colon and Rectum,21041-21052,Georgia,13,Male,M,708,4703090,15.1
,2009,2009,Colon and Rectum,21041-21052,Hawaii,15,Female,F,89,673075,13.2
,2009,2009,Colon and Rectum,21041-21052,Hawaii,15,Male,M,126,673642,18.7
,2009,2009,Colon and Rectum,21041-21052,Idaho,16,Female,F,95,775398,12.3
,2009,2009,Colon and Rectum,21041-21052,Idaho,16,Male,M,115,779041,14.8
,2009,2009,Colon and Rectum,21041-21052,Illinois,17,Female,F,1110,6520723,17
,2009,2009,Colon and Rectum,21041-21052,Illinois,17,Male,M,1173,6276055,18.7
,2009,2009,Colon and Rectum,21041-21052,Indiana,18,Female,F,550,3281477,16.8
,2009,2009,Colon and Rectum,21041-21052,Indiana,18,Male,M,628,3177848,19.8
,2009,2009,Colon and Rectum,21041-21052,Iowa,19,Female,F,319,1532739,20.8
,2009,2009,Colon and Rectum,21041-21052,Iowa,19,Male,M,308,1500131,20.5
,2009,2009,Colon and Rectum,21041-21052,Kansas,20,Female,F,235,1428139,16.5
,2009,2009,Colon and Rectum,21041-21052,Kansas,20,Male,M,244,1404565,17.4
,2009,2009,Colon and Rectum,21041-21052,Kentucky,21,Female,F,438,2193136,20
,2009,2009,Colon and Rectum,21041-21052,Kentucky,21,Male,M,453,2123938,21.3
,2009,2009,Colon and Rectum,21041-21052,Louisiana,22,Female,F,403,2295199,17.6
,2009,2009,Colon and Rectum,21041-21052,Louisiana,22,Male,M,455,2196449,20.7
,2009,2009,Colon and Rectum,21041-21052,Maine,23,Female,F,121,678694,17.8
,2009,2009,Colon and Rectum,21041-21052,Maine,23,Male,M,119,650896,18.3
,2009,2009,Colon and Rectum,21041-21052,Maryland,24,Female,F,473,2960001,16
,2009,2009,Colon and Rectum,21041-21052,Maryland,24,Male,M,513,2770387,18.5
,2009,2009,Colon and Rectum,21041-21052,Massachusetts,25,Female,F,583,3365859,17.3
,2009,2009,Colon and Rectum,21041-21052,Massachusetts,25,Male,M,576,3151754,18.3
,2009,2009,Colon and Rectum,21041-21052,Michigan,26,Female,F,887,5044338,17.6
,2009,2009,Colon and Rectum,21041-21052,Michigan,26,Male,M,924,4857253,19
,2009,2009,Colon and Rectum,21041-21052,Minnesota,27,Female,F,407,2659958,15.3
,2009,2009,Colon and Rectum,21041-21052,Minnesota,27,Male,M,405,2621245,15.5
,2009,2009,Colon and Rectum,21041-21052,Mississippi,28,Female,F,277,1522000,18.2
,2009,2009,Colon and Rectum,21041-21052,Mississippi,28,Male,M,322,1436774,22.4
,2009,2009,Colon and Rectum,21041-21052,Missouri,29,Female,F,540,3042021,17.8
,2009,2009,Colon and Rectum,21041-21052,Missouri,29,Male,M,622,2919067,21.3
,2009,2009,Colon and Rectum,21041-21052,Montana,30,Female,F,101,490122,20.6
,2009,2009,Colon and Rectum,21041-21052,Montana,30,Male,M,100,493860,20.2
,2009,2009,Colon and Rectum,21041-21052,Nebraska,31,Female,F,162,913619,17.7
,2009,2009,Colon and Rectum,21041-21052,Nebraska,31,Male,M,171,899064,19
,2009,2009,Colon and Rectum,21041-21052,Nevada,32,Female,F,178,1327618,13.4
,2009,2009,Colon and Rectum,21041-21052,Nevada,32,Male,M,251,1357047,18.5
,2009,2009,Colon and Rectum,21041-21052,New Hampshire,33,Female,F,79,666875,11.8
,2009,2009,Colon and Rectum,21041-21052,New Hampshire,33,Male,M,109,649227,16.8
,2009,2009,Colon and Rectum,21041-21052,New Jersey,34,Female,F,826,4493506,18.4
,2009,2009,Colon and Rectum,21041-21052,New Jersey,34,Male,M,813,4262096,19.1
,2009,2009,Colon and Rectum,21041-21052,New Mexico,35,Female,F,151,1031238,14.6
,2009,2009,Colon and Rectum,21041-21052,New Mexico,35,Male,M,167,1005564,16.6
,2009,2009,Colon and Rectum,21041-21052,New York,36,Female,F,1739,9966620,17.4
,2009,2009,Colon and Rectum,21041-21052,New York,36,Male,M,1632,9340446,17.5
,2009,2009,Colon and Rectum,21041-21052,North Carolina,37,Female,F,719,4846501,14.8
,2009,2009,Colon and Rectum,21041-21052,North Carolina,37,Male,M,779,4603065,16.9
,2009,2009,Colon and Rectum,21041-21052,North Dakota,38,Female,F,71,329674,21.5
,2009,2009,Colon and Rectum,21041-21052,North Dakota,38,Male,M,59,335294,17.6
,2009,2009,Colon and Rectum,21041-21052,Ohio,39,Female,F,1107,5902018,18.8
,2009,2009,Colon and Rectum,21041-21052,Ohio,39,Male,M,1171,5626878,20.8
,2009,2009,Colon and Rectum,21041-21052,Oklahoma,40,Female,F,346,1878034,18.4
,2009,2009,Colon and Rectum,21041-21052,Oklahoma,40,Male,M,390,1839538,21.2
,2009,2009,Colon and Rectum,21041-21052,Oregon,41,Female,F,314,1923209,16.3
,2009,2009,Colon and Rectum,21041-21052,Oregon,41,Male,M,334,1885391,17.7
,2009,2009,Colon and Rectum,21041-21052,Pennsylvania,42,Female,F,1352,6497024,20.8
,2009,2009,Colon and Rectum,21041-21052,Pennsylvania,42,Male,M,1422,6169834,23
,2009,2009,Colon and Rectum,21041-21052,Rhode Island,44,Female,F,114,544764,20.9
,2009,2009,Colon and Rectum,21041-21052,Rhode Island,44,Male,M,88,508882,17.3
,2009,2009,Colon and Rectum,21041-21052,South Carolina,45,Female,F,360,2357030,15.3
,2009,2009,Colon and Rectum,21041-21052,South Carolina,45,Male,M,420,2232842,18.8
,2009,2009,Colon and Rectum,21041-21052,South Dakota,46,Female,F,82,403198,20.3
,2009,2009,Colon and Rectum,21041-21052,South Dakota,46,Male,M,74,403869,18.3
,2009,2009,Colon and Rectum,21041-21052,Tennessee,47,Female,F,564,3231769,17.5
,2009,2009,Colon and Rectum,21041-21052,Tennessee,47,Male,M,628,3074250,20.4
,2009,2009,Colon and Rectum,21041-21052,Texas,48,Female,F,1549,12500150,12.4
,2009,2009,Colon and Rectum,21041-21052,Texas,48,Male,M,1816,12301611,14.8
,2009,2009,Colon and Rectum,21041-21052,Utah,49,Female,F,126,1355509,9.3
,2009,2009,Colon and Rectum,21041-21052,Utah,49,Male,M,134,1367912,9.8
,2009,2009,Colon and Rectum,21041-21052,Vermont,50,Female,F,51,317128,16.1
,2009,2009,Colon and Rectum,21041-21052,Vermont,50,Male,M,48,307689,15.6
,2009,2009,Colon and Rectum,21041-21052,Virginia,51,Female,F,621,4037895,15.4
,2009,2009,Colon and Rectum,21041-21052,Virginia,51,Male,M,616,3888042,15.8
,2009,2009,Colon and Rectum,21041-21052,Washington,53,Female,F,484,3343920,14.5
,2009,2009,Colon and Rectum,21041-21052,Washington,53,Male,M,492,3323506,14.8
,2009,2009,Colon and Rectum,21041-21052,West Virginia,54,Female,F,238,937434,25.4
,2009,2009,Colon and Rectum,21041-21052,West Virginia,54,Male,M,259,910341,28.5
,2009,2009,Colon and Rectum,21041-21052,Wisconsin,55,Female,F,454,2856103,15.9
,2009,2009,Colon and Rectum,21041-21052,Wisconsin,55,Male,M,459,2813161,16.3
,2009,2009,Colon and Rectum,21041-21052,Wyoming,56,Female,F,33,274046,12
,2009,2009,Colon and Rectum,21041-21052,Wyoming,56,Male,M,44,285805,15.4
,2009,2009,Colon and Rectum,21041-21052,Puerto Rico,72,Female,F,339,1947361,17.4
,2009,2009,Colon and Rectum,21041-21052,Puerto Rico,72,Male,M,405,1793049,22.6
,2010,2010,Colon and Rectum,21041-21052,Alabama,01,Female,F,398,2463321,16.2
,2010,2010,Colon and Rectum,21041-21052,Alabama,01,Male,M,496,2324760,21.3
,2010,2010,Colon and Rectum,21041-21052,Alaska,02,Female,F,37,342289,10.8
,2010,2010,Colon and Rectum,21041-21052,Alaska,02,Male,M,47,371737,12.6
,2010,2010,Colon and Rectum,21041-21052,Arizona,04,Female,F,438,3220061,13.6
,2010,2010,Colon and Rectum,21041-21052,Arizona,04,Male,M,531,3182111,16.7
,2010,2010,Colon and Rectum,21041-21052,Arkansas,05,Female,F,298,1486792,20
,2010,2010,Colon and Rectum,21041-21052,Arkansas,05,Male,M,334,1434816,23.3
,2010,2010,Colon and Rectum,21041-21052,California,06,Female,F,2494,18771019,13.3
,2010,2010,Colon and Rectum,21041-21052,California,06,Male,M,2671,18551841,14.4
,2010,2010,Colon and Rectum,21041-21052,Colorado,08,Female,F,319,2517257,12.7
,2010,2010,Colon and Rectum,21041-21052,Colorado,08,Male,M,321,2529888,12.7
,2010,2010,Colon and Rectum,21041-21052,Connecticut,09,Female,F,281,1837204,15.3
,2010,2010,Colon and Rectum,21041-21052,Connecticut,09,Male,M,272,1743193,15.6
,2010,2010,Colon and Rectum,21041-21052,Delaware,10,Female,F,62,463976,13.4
,2010,2010,Colon and Rectum,21041-21052,Delaware,10,Male,M,89,435806,20.4
,2010,2010,Colon and Rectum,21041-21052,District of Columbia,11,Female,F,60,319019,18.8
,2010,2010,Colon and Rectum,21041-21052,District of Columbia,11,Male,M,54,285844,18.9
,2010,2010,Colon and Rectum,21041-21052,Florida,12,Female,F,1675,9630573,17.4
,2010,2010,Colon and Rectum,21041-21052,Florida,12,Male,M,1917,9212520,20.8
