state_fips,state_name,age,population,population_pct
18,Indiana,18-44,2430619.0,35.5
18,Indiana,20-24,471539.0,6.9
18,Indiana,20-29,919800.0,13.4
18,Indiana,25-29,448261.0,6.5
18,Indiana,25-34,900216.0,13.1
18,Indiana,30-34,451955.0,6.6
18,Indiana,30-39,893365.0,13.0
18,Indiana,35-39,441410.0,6.4
18,Indiana,35-44,869755.0,12.7
18,Indiana,40-44,428345.0,6.3
18,Indiana,40-49,830816.0,12.1
18,Indiana,40-64,2106751.0,30.8
18,Indiana,45-49,402471.0,5.9
18,Indiana,45-54,819749.0,12.0
18,Indiana,45-64,1678406.0,24.5
18,Indiana,50-54,417278.0,6.1
18,Indiana,50-59,837595.0,12.2
18,Indiana,55-59,420317.0,6.1
18,Indiana,55-64,858657.0,12.5
18,Indiana,60-64,438340.0,6.4
18,Indiana,60-69,818611.0,11.9
18,Indiana,65+,1147627.0,16.8
18,Indiana,65-69,380271.0,5.6
18,Indiana,65-74,688708.0,10.1
18,Indiana,70-74,308437.0,4.5
18,Indiana,70-79,512789.0,7.5
18,Indiana,75-79,204352.0,3.0
18,Indiana,75-84,331438.0,4.8
18,Indiana,80+,254567.0,3.7
18,Indiana,80-84,127086.0,1.9
18,Indiana,85+,127481.0,1.9
18,Indiana,All,6851073.0,100.0
19,Iowa,0-14,602686.0,18.8
19,Iowa,0-17,735015.0,22.9
19,Iowa,0-9,390657.0,12.2
19,Iowa,10-19,438339.0,13.7
19,Iowa,15+,2607821.0,81.2
19,Iowa,15-24,453672.0,14.1
19,Iowa,18+,2475492.0,77.1
19,Iowa,18-19,93981.0,2.9
19,Iowa,18-24,321343.0,10.0
19,Iowa,18-39,925984.0,28.8
19,Iowa,18-44,1126878.0,35.1
19,Iowa,20-24,227362.0,7.1
19,Iowa,20-29,427113.0,13.3
19,Iowa,25-29,199751.0,6.2
19,Iowa,25-34,399923.0,12.5
19,Iowa,30-34,200172.0,6.2
19,Iowa,30-39,404890.0,12.6
19,Iowa,35-39,204718.0,6.4
19,Iowa,35-44,405612.0,12.6
19,Iowa,40-44,200894.0,6.3
19,Iowa,40-49,379946.0,11.8
19,Iowa,40-64,967352.0,30.1
19,Iowa,45-49,179052.0,5.6
19,Iowa,45-54,362615.0,11.3
19,Iowa,45-64,766458.0,23.9
19,Iowa,50-54,183563.0,5.7
19,Iowa,50-59,374045.0,11.7
19,Iowa,55-59,190482.0,5.9
19,Iowa,55-64,403843.0,12.6
19,Iowa,60-64,213361.0,6.6
19,Iowa,60-69,398959.0,12.4
19,Iowa,65+,582156.0,18.1
19,Iowa,65-69,185598.0,5.8
19,Iowa,65-74,339586.0,10.6
19,Iowa,70-74,153988.0,4.8
19,Iowa,70-79,253370.0,7.9
19,Iowa,75-79,99382.0,3.1
19,Iowa,75-84,168017.0,5.2
19,Iowa,80+,143188.0,4.5
19,Iowa,80-84,68635.0,2.1
19,Iowa,85+,74553.0,2.3
19,Iowa,All,3210507.0,100.0
20,Kansas,0-14,574785.0,19.5
20,Kansas,0-17,700229.0,23.8
20,Kansas,0-9,368545.0,12.5
20,Kansas,10-19,416657.0,14.1
20,Kansas,15+,2372412.0,80.5
20,Kansas,15-24,425734.0,14.4
20,Kansas,18+,2246968.0,76.2
20,Kansas,18-19,84973.0,2.9
20,Kansas,18-24,300290.0,10.2
20,Kansas,18-39,876831.0,29.8
20,Kansas,18-44,1059713.0,36.0
20,Kansas,20-24,215317.0,7.3
20,Kansas,20-29,405397.0,13.8
20,Kansas,25-29,190080.0,6.4
20,Kansas,25-34,379661.0,12.9
20,Kansas,30-34,189581.0,6.4
20,Kansas,30-39,386461.0,13.1
