Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Age Groups,Age Groups Code,Count,Population,Crude Rate
,2003,2003,Cervix Uteri,27010,Alabama,1,50-54 years,50-54,20,155362,12.9
,2003,2003,Cervix Uteri,27010,Alabama,1,70-74 years,70-74,16,82933,19.3
,2003,2003,Cervix Uteri,27010,Arizona,4,30-34 years,30-34,17,187561,9.1
,2003,2003,Cervix Uteri,27010,Arizona,4,35-39 years,35-39,34,187031,18.2
,2003,2003,Cervix Uteri,27010,Arizona,4,40-44 years,40-44,33,200264,16.5
,2003,2003,Cervix Uteri,27010,Arizona,4,45-49 years,45-49,16,188081,8.5
,2003,2003,Cervix Uteri,27010,Arizona,4,50-54 years,50-54,24,170940,14
,2003,2003,Cervix Uteri,27010,Arkansas,5,30-34 years,30-34,19,88242,21.5
,2003,2003,Cervix Uteri,27010,Arkansas,5,35-39 years,35-39,17,92574,18.4
,2003,2003,Cervix Uteri,27010,Arkansas,5,40-44 years,40-44,19,101284,18.8
,2003,2003,Cervix Uteri,27010,California,6,25-29 years,25-29,66,1224189,5.4
,2003,2003,Cervix Uteri,27010,California,6,30-34 years,30-34,130,1319016,9.9
,2003,2003,Cervix Uteri,27010,California,6,35-39 years,35-39,153,1334614,11.5
,2003,2003,Cervix Uteri,27010,California,6,40-44 years,40-44,241,1378778,17.5
,2003,2003,Cervix Uteri,27010,California,6,45-49 years,45-49,194,1281766,15.1
,2003,2003,Cervix Uteri,27010,California,6,50-54 years,50-54,171,1116442,15.3
,2003,2003,Cervix Uteri,27010,California,6,55-59 years,55-59,138,906873,15.2
,2003,2003,Cervix Uteri,27010,California,6,60-64 years ,60-64,90,679049,13.3
,2003,2003,Cervix Uteri,27010,California,6,65-69 years,65-69,69,553035,12.5
,2003,2003,Cervix Uteri,27010,California,6,70-74 years,70-74,65,492274,13.2
,2003,2003,Cervix Uteri,27010,California,6,75-79 years,75-79,54,452940,11.9
,2003,2003,Cervix Uteri,27010,California,6,80-84 years,80-84,39,344421,11.3
,2003,2003,Cervix Uteri,27010,California,6,85+ years,85+,27,310049,8.7
,2003,2003,Cervix Uteri,27010,Colorado,8,30-34 years,30-34,17,167995,10.1
,2003,2003,Cervix Uteri,27010,Colorado,8,40-44 years,40-44,21,188128,11.2
,2003,2003,Cervix Uteri,27010,Colorado,8,45-49 years,45-49,22,180258,12.2
,2003,2003,Cervix Uteri,27010,Colorado,8,55-59 years,55-59,17,121824,14
,2003,2003,Cervix Uteri,27010,Connecticut,9,40-44 years,40-44,20,150979,13.2
,2003,2003,Cervix Uteri,27010,Connecticut,9,45-49 years,45-49,16,141727,11.3
,2003,2003,Cervix Uteri,27010,Connecticut,9,60-64 years ,60-64,17,79370,21.4
,2003,2003,Cervix Uteri,27010,Florida,12,25-29 years,25-29,27,487620,5.5
,2003,2003,Cervix Uteri,27010,Florida,12,30-34 years,30-34,84,556149,15.1
,2003,2003,Cervix Uteri,27010,Florida,12,35-39 years,35-39,97,610302,15.9
,2003,2003,Cervix Uteri,27010,Florida,12,40-44 years,40-44,138,663557,20.8
,2003,2003,Cervix Uteri,27010,Florida,12,45-49 years,45-49,111,626757,17.7
,2003,2003,Cervix Uteri,27010,Florida,12,50-54 years,50-54,86,566460,15.2
,2003,2003,Cervix Uteri,27010,Florida,12,55-59 years,55-59,73,514072,14.2
,2003,2003,Cervix Uteri,27010,Florida,12,60-64 years ,60-64,62,448990,13.8
,2003,2003,Cervix Uteri,27010,Florida,12,65-69 years,65-69,53,402182,13.2
,2003,2003,Cervix Uteri,27010,Florida,12,70-74 years,70-74,61,385484,15.8
,2003,2003,Cervix Uteri,27010,Florida,12,75-79 years,75-79,29,350885,8.3
,2003,2003,Cervix Uteri,27010,Florida,12,80-84 years,80-84,24,259231,9.3
,2003,2003,Cervix Uteri,27010,Florida,12,85+ years,85+,29,225650,12.9
,2003,2003,Cervix Uteri,27010,Georgia,13,25-29 years,25-29,18,303606,5.9
,2003,2003,Cervix Uteri,27010,Georgia,13,30-34 years,30-34,42,340248,12.3
,2003,2003,Cervix Uteri,27010,Georgia,13,35-39 years,35-39,55,343221,16
,2003,2003,Cervix Uteri,27010,Georgia,13,40-44 years,40-44,66,351488,18.8
,2003,2003,Cervix Uteri,27010,Georgia,13,45-49 years,45-49,47,323609,14.5
,2003,2003,Cervix Uteri,27010,Georgia,13,50-54 years,50-54,52,284979,18.2
,2003,2003,Cervix Uteri,27010,Georgia,13,55-59 years,55-59,43,234342,18.3
,2003,2003,Cervix Uteri,27010,Georgia,13,60-64 years ,60-64,34,174503,19.5
,2003,2003,Cervix Uteri,27010,Georgia,13,65-69 years,65-69,28,137064,20.4
,2003,2003,Cervix Uteri,27010,Illinois,17,25-29 years,25-29,27,420611,6.4
,2003,2003,Cervix Uteri,27010,Illinois,17,30-34 years,30-34,46,453238,10.1
,2003,2003,Cervix Uteri,27010,Illinois,17,35-39 years,35-39,79,461777,17.1
,2003,2003,Cervix Uteri,27010,Illinois,17,40-44 years,40-44,83,499315,16.6
,2003,2003,Cervix Uteri,27010,Illinois,17,45-49 years,45-49,76,473391,16.1
,2003,2003,Cervix Uteri,27010,Illinois,17,50-54 years,50-54,61,414608,14.7
,2003,2003,Cervix Uteri,27010,Illinois,17,55-59 years,55-59,65,338436,19.2
,2003,2003,Cervix Uteri,27010,Illinois,17,60-64 years ,60-64,34,268386,12.7
,2003,2003,Cervix Uteri,27010,Illinois,17,65-69 years,65-69,45,217286,20.7
,2003,2003,Cervix Uteri,27010,Illinois,17,70-74 years,70-74,28,200215,14
,2003,2003,Cervix Uteri,27010,Illinois,17,75-79 years,75-79,26,185638,14
,2003,2003,Cervix Uteri,27010,Illinois,17,80-84 years,80-84,27,146796,18.4
,2003,2003,Cervix Uteri,27010,Illinois,17,85+ years,85+,19,143117,13.3
,2003,2003,Cervix Uteri,27010,Indiana,18,30-34 years,30-34,28,209122,13.4
,2003,2003,Cervix Uteri,27010,Indiana,18,35-39 years,35-39,33,219619,15
,2003,2003,Cervix Uteri,27010,Indiana,18,40-44 years,40-44,38,242887,15.6
,2003,2003,Cervix Uteri,27010,Indiana,18,45-49 years,45-49,27,234798,11.5
,2003,2003,Cervix Uteri,27010,Indiana,18,50-54 years,50-54,28,207967,13.5
,2003,2003,Cervix Uteri,27010,Indiana,18,55-59 years,55-59,25,171716,14.6
,2003,2003,Cervix Uteri,27010,Indiana,18,65-69 years,65-69,16,111342,14.4
,2003,2003,Cervix Uteri,27010,Indiana,18,70-74 years,70-74,16,103134,15.5
,2003,2003,Cervix Uteri,27010,Iowa,19,35-39 years,35-39,17,95479,17.8
,2003,2003,Cervix Uteri,27010,Iowa,19,45-49 years,45-49,16,110266,14.5
,2003,2003,Cervix Uteri,27010,Kansas,20,35-39 years,35-39,16,90067,17.8
,2003,2003,Cervix Uteri,27010,Kansas,20,40-44 years,40-44,17,106239,16
,2003,2003,Cervix Uteri,27010,Kentucky,21,30-34 years,30-34,18,143249,12.6
,2003,2003,Cervix Uteri,27010,Kentucky,21,35-39 years,35-39,29,150027,19.3
,2003,2003,Cervix Uteri,27010,Kentucky,21,40-44 years,40-44,27,163097,16.6
,2003,2003,Cervix Uteri,27010,Kentucky,21,45-49 years,45-49,18,159599,11.3
,2003,2003,Cervix Uteri,27010,Kentucky,21,50-54 years,50-54,18,143341,12.6
,2003,2003,Cervix Uteri,27010,Kentucky,21,55-59 years,55-59,20,121026,16.5
,2003,2003,Cervix Uteri,27010,Louisiana,22,30-34 years,30-34,27,151286,17.8
,2003,2003,Cervix Uteri,27010,Louisiana,22,35-39 years,35-39,21,160027,13.1
,2003,2003,Cervix Uteri,27010,Louisiana,22,40-44 years,40-44,36,177705,20.3
,2003,2003,Cervix Uteri,27010,Louisiana,22,45-49 years,45-49,28,172056,16.3
,2003,2003,Cervix Uteri,27010,Louisiana,22,50-54 years,50-54,21,152108,13.8
,2003,2003,Cervix Uteri,27010,Louisiana,22,60-64 years ,60-64,16,99714,16
,2003,2003,Cervix Uteri,27010,Maryland,24,30-34 years,30-34,22,201521,10.9
,2003,2003,Cervix Uteri,27010,Maryland,24,35-39 years,35-39,29,227518,12.7
,2003,2003,Cervix Uteri,27010,Maryland,24,40-44 years,40-44,32,241965,13.2
,2003,2003,Cervix Uteri,27010,Maryland,24,45-49 years,45-49,34,225289,15.1
,2003,2003,Cervix Uteri,27010,Maryland,24,50-54 years,50-54,28,199722,14
,2003,2003,Cervix Uteri,27010,Maryland,24,55-59 years,55-59,26,164596,15.8
,2003,2003,Cervix Uteri,27010,Maryland,24,60-64 years ,60-64,17,122428,13.9
,2003,2003,Cervix Uteri,27010,Maryland,24,65-69 years,65-69,24,93976,25.5
,2003,2003,Cervix Uteri,27010,Maryland,24,70-74 years,70-74,21,83927,25
,2003,2003,Cervix Uteri,27010,Massachusetts,25,35-39 years,35-39,19,256762,7.4
,2003,2003,Cervix Uteri,27010,Massachusetts,25,40-44 years,40-44,34,269453,12.6
,2003,2003,Cervix Uteri,27010,Massachusetts,25,45-49 years,45-49,19,252905,7.5
,2003,2003,Cervix Uteri,27010,Massachusetts,25,50-54 years,50-54,18,223225,8.1
,2003,2003,Cervix Uteri,27010,Massachusetts,25,55-59 years,55-59,23,188583,12.2
,2003,2003,Cervix Uteri,27010,Michigan,26,25-29 years,25-29,23,295212,7.8
,2003,2003,Cervix Uteri,27010,Michigan,26,30-34 years,30-34,44,346089,12.7
,2003,2003,Cervix Uteri,27010,Michigan,26,35-39 years,35-39,49,362733,13.5
,2003,2003,Cervix Uteri,27010,Michigan,26,40-44 years,40-44,55,399813,13.8
,2003,2003,Cervix Uteri,27010,Michigan,26,45-49 years,45-49,50,396280,12.6
,2003,2003,Cervix Uteri,27010,Michigan,26,50-54 years,50-54,37,347287,10.7
,2003,2003,Cervix Uteri,27010,Michigan,26,55-59 years,55-59,39,282906,13.8
,2003,2003,Cervix Uteri,27010,Michigan,26,60-64 years ,60-64,37,221134,16.7
,2003,2003,Cervix Uteri,27010,Michigan,26,65-69 years,65-69,19,177868,10.7
,2003,2003,Cervix Uteri,27010,Minnesota,27,30-34 years,30-34,20,170089,11.8
,2003,2003,Cervix Uteri,27010,Minnesota,27,35-39 years,35-39,25,183738,13.6
,2003,2003,Cervix Uteri,27010,Minnesota,27,40-44 years,40-44,20,210075,9.5
,2003,2003,Cervix Uteri,27010,Minnesota,27,45-49 years,45-49,25,195395,12.8
,2003,2003,Cervix Uteri,27010,Minnesota,27,50-54 years,50-54,21,168772,12.4
,2003,2003,Cervix Uteri,27010,Mississippi,28,35-39 years,35-39,16,99239,16.1
,2003,2003,Cervix Uteri,27010,Mississippi,28,50-54 years,50-54,23,93573,24.6
,2003,2003,Cervix Uteri,27010,Missouri,29,25-29 years,25-29,16,174703,9.2
,2003,2003,Cervix Uteri,27010,Missouri,29,30-34 years,30-34,25,189059,13.2
,2003,2003,Cervix Uteri,27010,Missouri,29,35-39 years,35-39,28,199363,14
,2003,2003,Cervix Uteri,27010,Missouri,29,40-44 years,40-44,31,227652,13.6
,2003,2003,Cervix Uteri,27010,Missouri,29,45-49 years,45-49,31,218346,14.2
,2003,2003,Cervix Uteri,27010,Missouri,29,50-54 years,50-54,21,192756,10.9
,2003,2003,Cervix Uteri,27010,Missouri,29,55-59 years,55-59,20,163626,12.2
,2003,2003,Cervix Uteri,27010,Nevada,32,40-44 years,40-44,19,84371,22.5
,2003,2003,Cervix Uteri,27010,New Jersey,34,25-29 years,25-29,18,260774,6.9
,2003,2003,Cervix Uteri,27010,New Jersey,34,30-34 years,30-34,36,309664,11.6
,2003,2003,Cervix Uteri,27010,New Jersey,34,35-39 years,35-39,53,349873,15.1
,2003,2003,Cervix Uteri,27010,New Jersey,34,40-44 years,40-44,60,369507,16.2
,2003,2003,Cervix Uteri,27010,New Jersey,34,45-49 years,45-49,61,341119,17.9
,2003,2003,Cervix Uteri,27010,New Jersey,34,50-54 years,50-54,46,296243,15.5
,2003,2003,Cervix Uteri,27010,New Jersey,34,55-59 years,55-59,46,253490,18.1
,2003,2003,Cervix Uteri,27010,New Jersey,34,60-64 years ,60-64,40,196136,20.4
,2003,2003,Cervix Uteri,27010,New Jersey,34,65-69 years,65-69,32,158509,20.2
,2003,2003,Cervix Uteri,27010,New Jersey,34,70-74 years,70-74,17,151191,11.2
,2003,2003,Cervix Uteri,27010,New Jersey,34,80-84 years,80-84,20,110841,18
,2003,2003,Cervix Uteri,27010,New York,36,25-29 years,25-29,33,649592,5.1
,2003,2003,Cervix Uteri,27010,New York,36,30-34 years,30-34,68,701377,9.7
,2003,2003,Cervix Uteri,27010,New York,36,35-39 years,35-39,119,749274,15.9
,2003,2003,Cervix Uteri,27010,New York,36,40-44 years,40-44,137,780720,17.5
,2003,2003,Cervix Uteri,27010,New York,36,45-49 years,45-49,101,729308,13.8
,2003,2003,Cervix Uteri,27010,New York,36,50-54 years,50-54,94,661935,14.2
,2003,2003,Cervix Uteri,27010,New York,36,55-59 years,55-59,91,562451,16.2
,2003,2003,Cervix Uteri,27010,New York,36,60-64 years ,60-64,63,443346,14.2
,2003,2003,Cervix Uteri,27010,New York,36,65-69 years,65-69,62,362953,17.1
,2003,2003,Cervix Uteri,27010,New York,36,70-74 years,70-74,44,335918,13.1
,2003,2003,Cervix Uteri,27010,New York,36,75-79 years,75-79,53,309083,17.1
,2003,2003,Cervix Uteri,27010,New York,36,80-84 years,80-84,38,238632,15.9
,2003,2003,Cervix Uteri,27010,New York,36,85+ years,85+,37,233585,15.8
,2003,2003,Cervix Uteri,27010,North Carolina,37,25-29 years,25-29,19,280111,6.8
,2003,2003,Cervix Uteri,27010,North Carolina,37,30-34 years,30-34,28,314898,8.9
,2003,2003,Cervix Uteri,27010,North Carolina,37,35-39 years,35-39,46,318019,14.5
,2003,2003,Cervix Uteri,27010,North Carolina,37,40-44 years,40-44,44,336441,13.1
,2003,2003,Cervix Uteri,27010,North Carolina,37,45-49 years,45-49,40,319195,12.5
,2003,2003,Cervix Uteri,27010,North Carolina,37,50-54 years,50-54,29,288723,10
,2003,2003,Cervix Uteri,27010,North Carolina,37,55-59 years,55-59,31,249041,12.4
,2003,2003,Cervix Uteri,27010,North Carolina,37,60-64 years ,60-64,25,195017,12.8
,2003,2003,Cervix Uteri,27010,North Carolina,37,70-74 years,70-74,16,142025,11.3
,2003,2003,Cervix Uteri,27010,North Carolina,37,75-79 years,75-79,18,124280,14.5
,2003,2003,Cervix Uteri,27010,Ohio,39,25-29 years,25-29,19,348371,5.5
,2003,2003,Cervix Uteri,27010,Ohio,39,30-34 years,30-34,59,380489,15.5
,2003,2003,Cervix Uteri,27010,Ohio,39,35-39 years,35-39,53,404929,13.1
,2003,2003,Cervix Uteri,27010,Ohio,39,40-44 years,40-44,64,456422,14
,2003,2003,Cervix Uteri,27010,Ohio,39,45-49 years,45-49,60,451643,13.3
,2003,2003,Cervix Uteri,27010,Ohio,39,50-54 years,50-54,49,400541,12.2
,2003,2003,Cervix Uteri,27010,Ohio,39,55-59 years,55-59,55,326182,16.9
,2003,2003,Cervix Uteri,27010,Ohio,39,60-64 years ,60-64,34,264083,12.9
,2003,2003,Cervix Uteri,27010,Ohio,39,65-69 years,65-69,32,219197,14.6
,2003,2003,Cervix Uteri,27010,Ohio,39,70-74 years,70-74,17,203882,8.3
,2003,2003,Cervix Uteri,27010,Ohio,39,75-79 years,75-79,23,193118,11.9
,2003,2003,Cervix Uteri,27010,Ohio,39,80-84 years,80-84,17,146724,11.6
,2003,2003,Cervix Uteri,27010,Ohio,39,85+ years,85+,20,134406,14.9
,2003,2003,Cervix Uteri,27010,Oklahoma,40,30-34 years,30-34,16,113028,14.2
,2003,2003,Cervix Uteri,27010,Oklahoma,40,35-39 years,35-39,21,114174,18.4
,2003,2003,Cervix Uteri,27010,Oklahoma,40,40-44 years,40-44,29,132904,21.8
,2003,2003,Cervix Uteri,27010,Oklahoma,40,45-49 years,45-49,22,129732,17
,2003,2003,Cervix Uteri,27010,Pennsylvania,42,25-29 years,25-29,22,350133,6.3
,2003,2003,Cervix Uteri,27010,Pennsylvania,42,30-34 years,30-34,57,393635,14.5
,2003,2003,Cervix Uteri,27010,Pennsylvania,42,35-39 years,35-39,57,441287,12.9
,2003,2003,Cervix Uteri,27010,Pennsylvania,42,40-44 years,40-44,71,496459,14.3
,2003,2003,Cervix Uteri,27010,Pennsylvania,42,45-49 years,45-49,65,491182,13.2
,2003,2003,Cervix Uteri,27010,Pennsylvania,42,50-54 years,50-54,55,435014,12.6
,2003,2003,Cervix Uteri,27010,Pennsylvania,42,55-59 years,55-59,48,366082,13.1
,2003,2003,Cervix Uteri,27010,Pennsylvania,42,60-64 years ,60-64,39,295216,13.2
,2003,2003,Cervix Uteri,27010,Pennsylvania,42,65-69 years,65-69,21,253071,8.3
,2003,2003,Cervix Uteri,27010,Pennsylvania,42,70-74 years,70-74,22,252965,8.7
,2003,2003,Cervix Uteri,27010,Pennsylvania,42,75-79 years,75-79,30,247940,12.1
,2003,2003,Cervix Uteri,27010,South Carolina,45,30-34 years,30-34,18,143836,12.5
,2003,2003,Cervix Uteri,27010,South Carolina,45,35-39 years,35-39,23,151166,15.2
,2003,2003,Cervix Uteri,27010,South Carolina,45,40-44 years,40-44,25,161622,15.5
,2003,2003,Cervix Uteri,27010,South Carolina,45,45-49 years,45-49,21,158939,13.2
,2003,2003,Cervix Uteri,27010,South Carolina,45,50-54 years,50-54,23,145911,15.8
,2003,2003,Cervix Uteri,27010,South Carolina,45,55-59 years,55-59,17,127498,13.3
,2003,2003,Cervix Uteri,27010,Tennessee,47,25-29 years,25-29,16,190333,8.4
,2003,2003,Cervix Uteri,27010,Tennessee,47,30-34 years,30-34,25,207606,12
,2003,2003,Cervix Uteri,27010,Tennessee,47,35-39 years,35-39,25,215754,11.6
,2003,2003,Cervix Uteri,27010,Tennessee,47,40-44 years,40-44,30,232083,12.9
,2003,2003,Cervix Uteri,27010,Tennessee,47,45-49 years,45-49,43,226500,19
,2003,2003,Cervix Uteri,27010,Tennessee,47,55-59 years,55-59,27,175071,15.4
,2003,2003,Cervix Uteri,27010,Texas,48,25-29 years,25-29,57,777053,7.3
,2003,2003,Cervix Uteri,27010,Texas,48,30-34 years,30-34,107,822546,13
,2003,2003,Cervix Uteri,27010,Texas,48,35-39 years,35-39,161,803342,20
,2003,2003,Cervix Uteri,27010,Texas,48,40-44 years,40-44,170,853922,19.9
,2003,2003,Cervix Uteri,27010,Texas,48,45-49 years,45-49,155,791427,19.6
,2003,2003,Cervix Uteri,27010,Texas,48,50-54 years,50-54,120,678888,17.7
,2003,2003,Cervix Uteri,27010,Texas,48,55-59 years,55-59,84,551852,15.2
,2003,2003,Cervix Uteri,27010,Texas,48,60-64 years ,60-64,45,415680,10.8
,2003,2003,Cervix Uteri,27010,Texas,48,65-69 years,65-69,64,342877,18.7
,2003,2003,Cervix Uteri,27010,Texas,48,70-74 years,70-74,46,299510,15.4
,2003,2003,Cervix Uteri,27010,Texas,48,75-79 years,75-79,49,255561,19.2
,2003,2003,Cervix Uteri,27010,Texas,48,80-84 years,80-84,38,185491,20.5
,2003,2003,Cervix Uteri,27010,Texas,48,85+ years,85+,31,170564,18.2
,2003,2003,Cervix Uteri,27010,Virginia,51,30-34 years,30-34,23,269902,8.5
,2003,2003,Cervix Uteri,27010,Virginia,51,35-39 years,35-39,27,290523,9.3
,2003,2003,Cervix Uteri,27010,Virginia,51,40-44 years,40-44,41,310366,13.2
,2003,2003,Cervix Uteri,27010,Virginia,51,45-49 years,45-49,28,292708,9.6
,2003,2003,Cervix Uteri,27010,Virginia,51,50-54 years,50-54,24,259474,9.2
,2003,2003,Cervix Uteri,27010,Virginia,51,65-69 years,65-69,17,128940,13.2
,2003,2003,Cervix Uteri,27010,Virginia,51,75-79 years,75-79,21,100777,20.8
,2003,2003,Cervix Uteri,27010,Washington,53,30-34 years,30-34,32,214088,14.9
,2003,2003,Cervix Uteri,27010,Washington,53,35-39 years,35-39,26,221573,11.7
,2003,2003,Cervix Uteri,27010,Washington,53,40-44 years,40-44,26,246294,10.6
,2003,2003,Cervix Uteri,27010,Washington,53,45-49 years,45-49,31,242986,12.8
,2003,2003,Cervix Uteri,27010,Washington,53,50-54 years,50-54,17,217383,7.8
,2003,2003,Cervix Uteri,27010,Washington,53,60-64 years ,60-64,16,125904,12.7
,2003,2003,Cervix Uteri,27010,Wisconsin,55,30-34 years,30-34,19,178317,10.7
,2003,2003,Cervix Uteri,27010,Wisconsin,55,35-39 years,35-39,18,197177,9.1
,2003,2003,Cervix Uteri,27010,Wisconsin,55,40-44 years,40-44,25,223788,11.2
,2003,2003,Cervix Uteri,27010,Wisconsin,55,45-49 years,45-49,25,212068,11.8
,2003,2003,Cervix Uteri,27010,Wisconsin,55,50-54 years,50-54,24,185589,12.9
,2003,2003,Cervix Uteri,27010,Wisconsin,55,55-59 years,55-59,18,148311,12.1
,2004,2004,Cervix Uteri,27010,Alabama,1,30-34 years,30-34,20,152100,13.1
,2004,2004,Cervix Uteri,27010,Alabama,1,35-39 years,35-39,29,155830,18.6
,2004,2004,Cervix Uteri,27010,Alabama,1,40-44 years,40-44,26,174844,14.9
,2004,2004,Cervix Uteri,27010,Alabama,1,45-49 years,45-49,23,175458,13.1
,2004,2004,Cervix Uteri,27010,Alabama,1,50-54 years,50-54,21,158552,13.2
,2004,2004,Cervix Uteri,27010,Arizona,4,30-34 years,30-34,25,188998,13.2
,2004,2004,Cervix Uteri,27010,Arizona,4,35-39 years,35-39,32,187295,17.1
,2004,2004,Cervix Uteri,27010,Arizona,4,40-44 years,40-44,24,203763,11.8
,2004,2004,Cervix Uteri,27010,Arizona,4,45-49 years,45-49,34,193053,17.6
,2004,2004,Cervix Uteri,27010,Arizona,4,50-54 years,50-54,29,178071,16.3
,2004,2004,Cervix Uteri,27010,Arizona,4,55-59 years,55-59,19,159130,11.9
,2004,2004,Cervix Uteri,27010,Arkansas,5,35-39 years,35-39,20,90303,22.1
,2004,2004,Cervix Uteri,27010,Arkansas,5,40-44 years,40-44,23,102069,22.5
,2004,2004,Cervix Uteri,27010,Arkansas,5,45-49 years,45-49,22,99586,22.1
,2004,2004,Cervix Uteri,27010,Arkansas,5,55-59 years,55-59,16,83792,19.1
,2004,2004,Cervix Uteri,27010,California,6,25-29 years,25-29,66,1245004,5.3
,2004,2004,Cervix Uteri,27010,California,6,30-34 years,30-34,140,1298333,10.8
,2004,2004,Cervix Uteri,27010,California,6,35-39 years,35-39,175,1320199,13.3
,2004,2004,Cervix Uteri,27010,California,6,40-44 years,40-44,209,1388361,15.1
,2004,2004,Cervix Uteri,27010,California,6,45-49 years,45-49,182,1298648,14
,2004,2004,Cervix Uteri,27010,California,6,50-54 years,50-54,161,1143798,14.1
,2004,2004,Cervix Uteri,27010,California,6,55-59 years,55-59,137,954485,14.4
,2004,2004,Cervix Uteri,27010,California,6,60-64 years ,60-64,86,706625,12.2
,2004,2004,Cervix Uteri,27010,California,6,65-69 years,65-69,90,564552,15.9
,2004,2004,Cervix Uteri,27010,California,6,70-74 years,70-74,63,489725,12.9
,2004,2004,Cervix Uteri,27010,California,6,75-79 years,75-79,64,445912,14.4
,2004,2004,Cervix Uteri,27010,California,6,80-84 years,80-84,32,354386,9
,2004,2004,Cervix Uteri,27010,California,6,85+ years,85+,28,314875,8.9
,2004,2004,Cervix Uteri,27010,Colorado,8,35-39 years,35-39,25,163074,15.3
,2004,2004,Cervix Uteri,27010,Colorado,8,40-44 years,40-44,23,186278,12.3
,2004,2004,Cervix Uteri,27010,Colorado,8,45-49 years,45-49,21,181573,11.6
,2004,2004,Cervix Uteri,27010,Colorado,8,50-54 years,50-54,19,162414,11.7
,2004,2004,Cervix Uteri,27010,Connecticut,9,30-34 years,30-34,16,114846,13.9
,2004,2004,Cervix Uteri,27010,Connecticut,9,35-39 years,35-39,18,134759,13.4
,2004,2004,Cervix Uteri,27010,Connecticut,9,50-54 years,50-54,17,124409,13.7
,2004,2004,Cervix Uteri,27010,Connecticut,9,55-59 years,55-59,16,109852,14.6
,2004,2004,Cervix Uteri,27010,Florida,12,25-29 years,25-29,24,505597,4.7
,2004,2004,Cervix Uteri,27010,Florida,12,30-34 years,30-34,59,557992,10.6
,2004,2004,Cervix Uteri,27010,Florida,12,35-39 years,35-39,115,603011,19.1
,2004,2004,Cervix Uteri,27010,Florida,12,40-44 years,40-44,118,679610,17.4
,2004,2004,Cervix Uteri,27010,Florida,12,45-49 years,45-49,114,647869,17.6
,2004,2004,Cervix Uteri,27010,Florida,12,50-54 years,50-54,101,586819,17.2
,2004,2004,Cervix Uteri,27010,Florida,12,55-59 years,55-59,79,542579,14.6
,2004,2004,Cervix Uteri,27010,Florida,12,60-64 years ,60-64,72,472611,15.2
,2004,2004,Cervix Uteri,27010,Florida,12,65-69 years,65-69,53,415844,12.7
,2004,2004,Cervix Uteri,27010,Florida,12,70-74 years,70-74,33,381032,8.7
,2004,2004,Cervix Uteri,27010,Florida,12,75-79 years,75-79,40,350789,11.4
,2004,2004,Cervix Uteri,27010,Florida,12,80-84 years,80-84,38,266452,14.3
,2004,2004,Cervix Uteri,27010,Florida,12,85+ years,85+,28,229120,12.2
,2004,2004,Cervix Uteri,27010,Georgia,13,25-29 years,25-29,23,308494,7.5
,2004,2004,Cervix Uteri,27010,Georgia,13,30-34 years,30-34,40,337671,11.8
,2004,2004,Cervix Uteri,27010,Georgia,13,35-39 years,35-39,44,339969,12.9
,2004,2004,Cervix Uteri,27010,Georgia,13,40-44 years,40-44,48,356323,13.5
,2004,2004,Cervix Uteri,27010,Georgia,13,45-49 years,45-49,48,330524,14.5
,2004,2004,Cervix Uteri,27010,Georgia,13,50-54 years,50-54,32,290954,11
,2004,2004,Cervix Uteri,27010,Georgia,13,55-59 years,55-59,28,248253,11.3
,2004,2004,Cervix Uteri,27010,Georgia,13,60-64 years ,60-64,22,183274,12
,2004,2004,Cervix Uteri,27010,Georgia,13,70-74 years,70-74,24,116233,20.6
,2004,2004,Cervix Uteri,27010,Georgia,13,75-79 years,75-79,16,98536,16.2
,2004,2004,Cervix Uteri,27010,Illinois,17,30-34 years,30-34,40,444974,9
,2004,2004,Cervix Uteri,27010,Illinois,17,35-39 years,35-39,67,450999,14.9
,2004,2004,Cervix Uteri,27010,Illinois,17,40-44 years,40-44,67,494901,13.5
,2004,2004,Cervix Uteri,27010,Illinois,17,45-49 years,45-49,75,479267,15.6
,2004,2004,Cervix Uteri,27010,Illinois,17,50-54 years,50-54,47,422687,11.1
,2004,2004,Cervix Uteri,27010,Illinois,17,55-59 years,55-59,58,352830,16.4
,2004,2004,Cervix Uteri,27010,Illinois,17,60-64 years ,60-64,47,275396,17.1
,2004,2004,Cervix Uteri,27010,Illinois,17,65-69 years,65-69,38,221730,17.1
,2004,2004,Cervix Uteri,27010,Illinois,17,70-74 years,70-74,34,196421,17.3
,2004,2004,Cervix Uteri,27010,Illinois,17,75-79 years,75-79,37,182202,20.3
,2004,2004,Cervix Uteri,27010,Illinois,17,80-84 years,80-84,23,148610,15.5
,2004,2004,Cervix Uteri,27010,Illinois,17,85+ years,85+,21,144903,14.5
,2004,2004,Cervix Uteri,27010,Indiana,18,30-34 years,30-34,35,206621,16.9
,2004,2004,Cervix Uteri,27010,Indiana,18,35-39 years,35-39,37,213369,17.3
,2004,2004,Cervix Uteri,27010,Indiana,18,40-44 years,40-44,35,241962,14.5
,2004,2004,Cervix Uteri,27010,Indiana,18,45-49 years,45-49,33,237468,13.9
,2004,2004,Cervix Uteri,27010,Indiana,18,50-54 years,50-54,26,212397,12.2
,2004,2004,Cervix Uteri,27010,Indiana,18,55-59 years,55-59,21,180121,11.7
