Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Deaths,Population,Crude Rate
,2005,2005,Breast,26000,Colorado,08,526,4631888,11.4
,2005,2005,Breast,26000,Connecticut,09,535,3506956,15.3
,2005,2005,Breast,26000,Delaware,10,120,845150,14.2
,2005,2005,Breast,26000,District of Columbia,11,95,567136,16.8
,2005,2005,Breast,26000,Florida,12,2714,17842038,15.2
,2005,2005,Breast,26000,Georgia,13,1070,8925922,12
,2005,2005,Breast,26000,Hawaii,15,151,1292729,11.7
,2005,2005,Breast,26000,Idaho,16,143,1428241,10
,2005,2005,Breast,26000,Illinois,17,1883,12609903,14.9
,2005,2005,Breast,26000,Indiana,18,832,6278616,13.3
,2005,2005,Breast,26000,Iowa,19,426,2964454,14.4
,2005,2005,Breast,26000,Kansas,20,389,2745299,14.2
,2005,2005,Breast,26000,Kentucky,21,589,4182742,14.1
,2005,2005,Breast,26000,Louisiana,22,744,4411396,16.9
,2005,2005,Breast,26000,Maine,23,200,1318787,15.2
,2005,2005,Breast,26000,Maryland,24,828,5592379,14.8
,2005,2005,Breast,26000,Massachusetts,25,949,6403290,14.8
,2005,2005,Breast,26000,Michigan,26,1427,10051137,14.2
,2005,2005,Breast,26000,Minnesota,27,663,5119598,13
,2005,2005,Breast,26000,Mississippi,28,436,2876229,15.2
,2005,2005,Breast,26000,Missouri,29,983,5790300,17
,2005,2005,Breast,26000,Montana,30,134,940102,14.3
,2005,2005,Breast,26000,Nebraska,31,265,1761497,15
,2005,2005,Breast,26000,Nevada,32,292,2432143,12
,2005,2005,Breast,26000,New Hampshire,33,184,1298492,14.2
,2005,2005,Breast,26000,New Jersey,34,1466,8651974,16.9
,2005,2005,Breast,26000,New Mexico,35,244,1932274,12.6
,2005,2005,Breast,26000,New York,36,2878,19132610,15
,2005,2005,Breast,26000,North Carolina,37,1262,8705407,14.5
,2005,2005,Breast,26000,North Dakota,38,93,646089,14.4
,2005,2005,Breast,26000,Ohio,39,1878,11463320,16.4
,2005,2005,Breast,26000,Oklahoma,40,525,3548597,14.8
,2005,2005,Breast,26000,Oregon,41,480,3613202,13.3
,2005,2005,Breast,26000,Pennsylvania,42,2151,12449990,17.3
,2005,2005,Breast,26000,Rhode Island,44,175,1067916,16.4
,2005,2005,Breast,26000,South Carolina,45,664,4270150,15.5
,2005,2005,Breast,26000,South Dakota,46,117,775493,15.1
,2005,2005,Breast,26000,Tennessee,47,935,5991057,15.6
,2005,2005,Breast,26000,Texas,48,2550,22773020,11.2
,2005,2005,Breast,26000,Utah,49,243,2457719,9.9
,2005,2005,Breast,26000,Vermont,50,81,621215,13
,2005,2005,Breast,26000,Virginia,51,1104,7577105,14.6
,2005,2005,Breast,26000,Washington,53,802,6257305,12.8
,2005,2005,Breast,26000,West Virginia,54,331,1820492,18.2
,2005,2005,Breast,26000,Wisconsin,55,775,5546166,14
,2005,2005,Breast,26000,Wyoming,56,59,514157,11.5
,2005,2005,Breast,26000,Puerto Rico,72,375,3821362,9.8
,2006,2006,Breast,26000,Alabama,01,663,4628981,14.3
,2006,2006,Breast,26000,Alaska,02,74,675302,11
,2006,2006,Breast,26000,Arizona,04,756,6029141,12.5
,2006,2006,Breast,26000,Arkansas,05,414,2821761,14.7
,2006,2006,Breast,26000,California,06,4214,36021202,11.7
,2006,2006,Breast,26000,Colorado,08,496,4720423,10.5
,2006,2006,Breast,26000,Connecticut,09,542,3517460,15.4
,2006,2006,Breast,26000,Delaware,10,111,859268,12.9
,2006,2006,Breast,26000,District of Columbia,11,96,570681,16.8
,2006,2006,Breast,26000,Florida,12,2674,18166990,14.7
,2006,2006,Breast,26000,Georgia,13,1129,9155813,12.3
,2006,2006,Breast,26000,Hawaii,15,148,1309731,11.3
,2006,2006,Breast,26000,Idaho,16,161,1468669,11
,2006,2006,Breast,26000,Illinois,17,1785,12643955,14.1
,2006,2006,Breast,26000,Indiana,18,952,6332669,15
,2006,2006,Breast,26000,Iowa,19,457,2982644,15.3
,2006,2006,Breast,26000,Kansas,20,399,2762931,14.4
,2006,2006,Breast,26000,Kentucky,21,601,4219239,14.2
,2006,2006,Breast,26000,Louisiana,22,650,4302665,15.1
,2006,2006,Breast,26000,Maine,23,194,1323619,14.7
,2006,2006,Breast,26000,Maryland,24,825,5627367,14.7
,2006,2006,Breast,26000,Massachusetts,25,982,6410084,15.3
,2006,2006,Breast,26000,Michigan,26,1507,10036081,15
,2006,2006,Breast,26000,Minnesota,27,617,5163555,11.9
,2006,2006,Breast,26000,Mississippi,28,430,2904978,14.8
,2006,2006,Breast,26000,Missouri,29,917,5842704,15.7
,2006,2006,Breast,26000,Montana,30,113,952692,11.9
,2006,2006,Breast,26000,Nebraska,31,216,1772693,12.2
,2006,2006,Breast,26000,Nevada,32,257,2522658,10.2
,2006,2006,Breast,26000,New Hampshire,33,165,1308389,12.6
,2006,2006,Breast,26000,New Jersey,34,1465,8661679,16.9
,2006,2006,Breast,26000,New Mexico,35,233,1962137,11.9
,2006,2006,Breast,26000,New York,36,2752,19104631,14.4
,2006,2006,Breast,26000,North Carolina,37,1256,8917270,14.1
,2006,2006,Breast,26000,North Dakota,38,85,649422,13.1
,2006,2006,Breast,26000,Ohio,39,1905,11481213,16.6
,2006,2006,Breast,26000,Oklahoma,40,548,3594090,15.2
,2006,2006,Breast,26000,Oregon,41,521,3670883,14.2
,2006,2006,Breast,26000,Pennsylvania,42,2136,12510809,17.1
,2006,2006,Breast,26000,Rhode Island,44,154,1063096,14.5
,2006,2006,Breast,26000,South Carolina,45,638,4357847,14.6
,2006,2006,Breast,26000,South Dakota,46,97,783033,12.4
,2006,2006,Breast,26000,Tennessee,47,899,6088766,14.8
,2006,2006,Breast,26000,Texas,48,2597,23359580,11.1
,2006,2006,Breast,26000,Utah,49,270,2525507,10.7
,2006,2006,Breast,26000,Vermont,50,94,622892,15.1
,2006,2006,Breast,26000,Virginia,51,1097,7673725,14.3
,2006,2006,Breast,26000,Washington,53,822,6370753,12.9
,2006,2006,Breast,26000,West Virginia,54,271,1827912,14.8
,2006,2006,Breast,26000,Wisconsin,55,758,5577655,13.6
